# delta_A r_A E_eV F_stretch_eV_A
-8.000000000000000167e-02 8.831315911144063113e-01 -1.846979300741944030e+01 6.456128909899548241e+00
-7.000000000000000666e-02 8.931315911144060982e-01 -1.849876545594405997e+01 5.069924658596737466e+00
-5.999999999999999778e-02 9.031315911144059960e-01 -1.852131877888814770e+01 3.896715242359418685e+00
-5.000000000000000278e-02 9.131315911144062269e-01 -1.853846178852983329e+01 2.915205493777948131e+00
-4.000000000000000083e-02 9.231315911144061248e-01 -1.855109021151781334e+01 2.101464732558705251e+00
-2.999999999999999889e-02 9.331315911144061337e-01 -1.855997715931261283e+01 1.429964950259254408e+00
-2.000000000000000042e-02 9.431315911144061426e-01 -1.856576262035717306e+01 8.746248457270296983e-01
-1.000000000000000021e-02 9.531315911144061515e-01 -1.856896126510000755e+01 4.097586037863241160e-01
0.000000000000000000e+00 9.631315911144062714e-01 -1.856996011695007098e+01 1.087058422027197685e-02
1.000000000000000021e-02 9.731315911144061692e-01 -1.856902678209996083e+01 -3.447179995114065809e-01
2.000000000000000042e-02 9.831315911144061781e-01 -1.856632223543804017e+01 -6.773936409922508561e-01
2.999999999999999889e-02 9.931315911144061870e-01 -1.856191433001096769e+01 -1.004899186731746275e+00
4.000000000000000083e-02 1.003131591114406307e+00 -1.855578707322231935e+01 0.000000000000000000e+00
5.000000000000000278e-02 1.013131591114406316e+00 -1.854785782827188001e+01 -1.700741884719813246e+00
5.999999999999999778e-02 1.023131591114406325e+00 -1.853799399065920994e+01 -2.089542666971072382e+00
7.000000000000000666e-02 1.033131591114406334e+00 -1.852602744105688259e+01 -2.514051532678330592e+00
8.000000000000000167e-02 1.043131591114406120e+00 -1.851176948163024960e+01 -2.976851417858723536e+00
