# delta_A r_A E_eV F_stretch_eV_A
-8.000000000000000167e-02 8.218552217064016840e-01 -2.304989027976989746e+01 4.350143357584972392e+01
-7.000000000000000666e-02 8.318552217064015819e-01 -2.324158596992492676e+01 3.027811310403140865e+01
-5.999999999999999778e-02 8.418552217064015908e-01 -2.334609055519104004e+01 5.746314745837571181e+00
-5.000000000000000278e-02 8.518552217064015997e-01 -2.336294507980346680e+01 1.088823802365367077e-01
-4.000000000000000083e-02 8.618552217064016086e-01 -2.336783051490783691e+01 1.463015741447463380e+00
-2.999999999999999889e-02 8.718552217064016174e-01 -2.337960815429687500e+01 2.122992557510734013e+00
-2.000000000000000042e-02 8.818552217064016263e-01 -2.339020276069641113e+01 1.448974129178459913e+00
-1.000000000000000021e-02 8.918552217064016352e-01 -2.339601874351501465e+01 5.825546026710620717e-01
0.000000000000000000e+00 9.018552217064017551e-01 -2.339766144752502441e+01 -2.578918220178094342e-02
1.000000000000000021e-02 9.118552217064016530e-01 -2.339658164978027344e+01 -4.268293381245703566e-01
2.000000000000000042e-02 9.218552217064016618e-01 -2.339358377456665039e+01 -7.519876889426613253e-01
2.999999999999999889e-02 9.318552217064015597e-01 -2.338891601562500000e+01 -1.064179145340722998e+00
4.000000000000000083e-02 9.418552217064016796e-01 -2.338263082504272461e+01 -1.372747219208605207e+00
5.000000000000000278e-02 9.518552217064016885e-01 -2.337477779388427734e+01 -1.668784203338818939e+00
5.999999999999999778e-02 9.618552217064016974e-01 -2.336545395851135254e+01 -1.943501539986245863e+00
7.000000000000000666e-02 9.718552217064017062e-01 -2.335478901863098145e+01 -2.192454311393559951e+00
8.000000000000000167e-02 9.818552217064016041e-01 -2.334292435646057129e+01 -2.414567470702575491e+00
