mono,model,id,mono_error
1.9479146,1.461635,dsgdb9nsd_098046,0.027923722
2.264002,3.7165692,dsgdb9nsd_102797,0.02637989
2.3920658,1.9622108,dsgdb9nsd_042143,0.019936072
2.9283345,1.8005747,dsgdb9nsd_070012,0.02637989
2.2993517,1.5936879,dsgdb9nsd_049641,0.027923722
3.2878225,1.7862618,dsgdb9nsd_123966,0.027316973
1.8847436,1.3043607,dsgdb9nsd_003033,0.027316973
1.732152,0.903967,dsgdb9nsd_076630,0.020765958
1.8023701,0.96993595,dsgdb9nsd_089605,0.02637989
1.6117071,1.0594288,dsgdb9nsd_011259,0.025007596
2.3484547,1.5656589,dsgdb9nsd_037035,0.025007596
2.2683232,1.388028,dsgdb9nsd_096853,0.022674695
1.6637868,1.1615906,dsgdb9nsd_074964,0.023779754
1.6733735,1.2276739,dsgdb9nsd_118107,0.02167488
1.9781171,1.4633504,dsgdb9nsd_112531,0.02637989
2.882335,1.9434513,dsgdb9nsd_045886,0.02637989
2.0158331,1.5431149,dsgdb9nsd_003281,0.019095115
2.2249842,2.0867822,dsgdb9nsd_042522,0.01897302
1.6810371,1.119216,dsgdb9nsd_037383,0.015309294
1.4383854,0.9993492,dsgdb9nsd_068632,0.013984257
2.1219969,1.1261321,dsgdb9nsd_083521,0.013416384
1.5311899,1.2849365,dsgdb9nsd_045354,0.019095115
1.8410004,1.4249569,dsgdb9nsd_052315,0.013984257
2.582726,1.7385075,dsgdb9nsd_066707,0.01795937
1.6965436,1.0724865,dsgdb9nsd_085028,0.016088728
2.309863,1.517132,dsgdb9nsd_106116,0.015309294
1.4566809,0.9279206,dsgdb9nsd_112968,0.012428779
1.7911307,1.0734994,dsgdb9nsd_080266,0.015309294
1.9197727,1.1788908,dsgdb9nsd_030808,0.013416384
2.4679384,1.3093448,dsgdb9nsd_072811,0.013416384
2.2344687,1.4829957,dsgdb9nsd_125892,0.014611906
2.0229158,1.2740902,dsgdb9nsd_124500,0.014611906
1.3564475,0.8806786,dsgdb9nsd_015598,0.013893393
2.7639394,1.83111,dsgdb9nsd_024154,0.01552305
2.1015217,1.535709,dsgdb9nsd_032058,0.016898617
1.9588702,1.0857252,dsgdb9nsd_010842,0.013987081
2.1007338,1.1100194,dsgdb9nsd_002994,0.01552305
3.4985983,2.3919373,dsgdb9nsd_075406,0.013351055
2.2676806,1.3498889,dsgdb9nsd_009346,0.014175125
2.1465151,1.2310814,dsgdb9nsd_067218,0.01285802
1.7787367,1.2830396,dsgdb9nsd_016259,0.016898617
1.6598474,1.1880693,dsgdb9nsd_070406,0.013987081
2.0599966,1.3869405,dsgdb9nsd_034438,0.014733881
2.0026512,1.398531,dsgdb9nsd_052314,0.013893393
2.4567502,1.9623797,dsgdb9nsd_028178,0.016406724
1.1376995,0.640146,dsgdb9nsd_091418,0.011615571
1.6156945,1.2993808,dsgdb9nsd_077323,0.014733881
2.501179,2.0008616,dsgdb9nsd_041169,0.014733881
1.9019519,1.3171047,dsgdb9nsd_085791,0.01659278
1.6490344,1.1426704,dsgdb9nsd_044749,0.017374584
1.5909728,1.009014,dsgdb9nsd_090083,0.0136333015
2.3186662,1.4249207,dsgdb9nsd_079095,0.0157296
2.1684792,1.771303,dsgdb9nsd_005581,0.015682299
2.0448067,1.2844537,dsgdb9nsd_063724,0.014262191
1.8905071,1.3625268,dsgdb9nsd_029800,0.01659278
1.6617976,1.2026428,dsgdb9nsd_040097,0.014957279
2.0320177,1.0707672,dsgdb9nsd_115299,0.011620854
3.099629,2.5632634,dsgdb9nsd_029546,0.016480193
2.3035252,1.2741115,dsgdb9nsd_073350,0.014957279
1.488786,0.98947614,dsgdb9nsd_065983,0.014262191
2.0552602,1.3747394,dsgdb9nsd_088895,0.01659278
1.6172563,1.4000765,dsgdb9nsd_112148,0.015682299
1.9469205,1.2154001,dsgdb9nsd_000580,0.016480193
2.9927924,2.3574374,dsgdb9nsd_021070,0.015682299
1.9083513,1.4461436,dsgdb9nsd_053703,0.016537419
1.45182,1.1012437,dsgdb9nsd_112409,0.015781714
1.5274451,0.94170964,dsgdb9nsd_117986,0.01291003
1.8629936,1.4694091,dsgdb9nsd_041223,0.015398753
2.2867758,1.6635505,dsgdb9nsd_005314,0.015398753
2.0252662,1.502515,dsgdb9nsd_050777,0.015476439
2.2228048,1.3528786,dsgdb9nsd_000909,0.015689781
1.6625228,1.5218841,dsgdb9nsd_110235,0.016537419
1.4385321,1.0340222,dsgdb9nsd_007183,0.015781714
1.8302096,1.1240947,dsgdb9nsd_049611,0.015600668
2.0376573,1.3705915,dsgdb9nsd_084339,0.015600668
2.5812333,1.1610097,dsgdb9nsd_062680,0.0150979785
1.8575749,1.0668308,dsgdb9nsd_082192,0.016537419
1.5882167,0.99311876,dsgdb9nsd_073130,0.0150979785
2.2325976,1.2317802,dsgdb9nsd_107250,0.0150979785
1.3238301,0.942315,dsgdb9nsd_120547,0.013908876
1.6329272,1.3454424,dsgdb9nsd_036644,0.018475056
2.5064888,1.5685619,dsgdb9nsd_090555,0.019327743
1.8085855,1.2946908,dsgdb9nsd_000652,0.023930741
2.2262828,1.2614272,dsgdb9nsd_124477,0.019327743
2.1822484,1.4163092,dsgdb9nsd_069299,0.022494616
1.8225807,1.1965066,dsgdb9nsd_012352,0.01764559
2.1385174,1.1614197,dsgdb9nsd_071000,0.018475056
1.562943,1.0039587,dsgdb9nsd_000011,0.01877074
1.3942237,1.1434461,dsgdb9nsd_121749,0.016212877
1.3046918,0.7383813,dsgdb9nsd_036516,0.015589958
1.1477168,0.6386545,dsgdb9nsd_057537,0.013559704
1.5212424,1.5051576,dsgdb9nsd_033583,0.02485064
2.4674103,1.3813514,dsgdb9nsd_021166,0.022494616
1.6373417,1.3154634,dsgdb9nsd_113267,0.016212877
2.214599,1.2307526,dsgdb9nsd_090652,0.019327743
1.8703897,1.4070913,dsgdb9nsd_052914,0.0211117
2.177302,1.120471,dsgdb9nsd_006333,0.020345397
1.6536356,1.4518703,dsgdb9nsd_050653,0.020345397
2.4567263,1.8194728,dsgdb9nsd_067361,0.020345397
3.1007767,1.567018,dsgdb9nsd_000114,0.01779168
1.5573515,0.86984855,dsgdb9nsd_084541,0.017286362
2.5954807,1.8393502,dsgdb9nsd_025230,0.017949745
1.6733891,1.0108715,dsgdb9nsd_001753,0.017286362
1.9503115,0.93137324,dsgdb9nsd_079574,0.015732566
1.9193008,1.3029268,dsgdb9nsd_015024,0.017868707
2.3401153,1.5304921,dsgdb9nsd_083152,0.017949745
2.1807687,1.3812659,dsgdb9nsd_113336,0.017286362
1.6097375,1.0528748,dsgdb9nsd_117141,0.018192744
1.9105686,0.76788396,dsgdb9nsd_077719,0.014448994
2.202456,1.6197221,dsgdb9nsd_044547,0.019205758
1.480889,0.9073515,dsgdb9nsd_074691,0.014448994
1.7065221,2.6066892,dsgdb9nsd_023728,0.0142741725
2.7181392,1.6486413,dsgdb9nsd_004971,0.0140194865
1.6831458,1.0395432,dsgdb9nsd_120492,0.010037204
2.4387102,1.7351943,dsgdb9nsd_070009,0.011402559
1.8213068,1.1390268,dsgdb9nsd_108198,0.010904096
1.7230072,1.2898991,dsgdb9nsd_082466,0.013249802
2.5607934,1.3322829,dsgdb9nsd_054068,0.012680203
1.7472032,1.5496241,dsgdb9nsd_122431,0.010450949
2.450351,1.8049102,dsgdb9nsd_034874,0.0140194865
2.6553829,1.3172845,dsgdb9nsd_077833,0.0140194865
1.7371151,1.351863,dsgdb9nsd_096262,0.011402559
2.1981907,1.3239201,dsgdb9nsd_074329,0.0140194865
1.9892647,1.2567037,dsgdb9nsd_120679,0.011402559
2.2771761,1.2818861,dsgdb9nsd_124824,0.013249802
2.7428107,1.8060839,dsgdb9nsd_041519,0.012565638
2.474177,2.1323416,dsgdb9nsd_032706,0.012565638
1.8963412,1.2941252,dsgdb9nsd_111054,0.010450949
1.4831876,0.9675829,dsgdb9nsd_017733,0.012816942
1.5437272,1.1383824,dsgdb9nsd_016852,0.014913385
1.7836392,1.1652849,dsgdb9nsd_083326,0.013036784
1.6602055,1.2816799,dsgdb9nsd_119060,0.011832627
1.8060313,1.204606,dsgdb9nsd_110783,0.013036784
2.1747725,1.6278912,dsgdb9nsd_107295,0.012816942
2.206102,1.3213031,dsgdb9nsd_106668,0.011832627
2.0549479,1.0107104,dsgdb9nsd_062492,0.01131907
1.8100342,1.1458584,dsgdb9nsd_057383,0.0115641765
1.6656314,1.4743574,dsgdb9nsd_045558,0.012127921
1.7915092,1.0262907,dsgdb9nsd_010739,0.013036784
1.6840061,1.1279075,dsgdb9nsd_113152,0.012454299
1.8529108,1.3138871,dsgdb9nsd_027733,0.012816942
2.0965338,1.3523058,dsgdb9nsd_063830,0.012816942
1.5906507,0.95216453,dsgdb9nsd_003404,0.012454299
2.1434996,1.3892719,dsgdb9nsd_065180,0.013036784
1.9676692,1.8689785,dsgdb9nsd_040308,0.020069377
1.8525828,0.9848672,dsgdb9nsd_007094,0.020069377
1.7530658,1.1084784,dsgdb9nsd_060002,0.017040232
2.1260016,1.1428152,dsgdb9nsd_060759,0.020069377
1.9238209,1.3252199,dsgdb9nsd_061827,0.017040232
2.256022,1.8951654,dsgdb9nsd_064626,0.02165828
2.161554,1.3271203,dsgdb9nsd_055609,0.022429306
2.5333872,1.7098154,dsgdb9nsd_086777,0.02165828
1.9856288,1.1079427,dsgdb9nsd_108148,0.018395375
1.9362432,0.8924594,dsgdb9nsd_062652,0.017040232
2.2439425,1.3998832,dsgdb9nsd_012749,0.020069377
1.9392232,1.2913393,dsgdb9nsd_071966,0.019185876
1.8049189,1.2249893,dsgdb9nsd_117238,0.018395375
1.7717484,1.1474308,dsgdb9nsd_046795,0.019185876
1.8070645,1.4121493,dsgdb9nsd_052432,0.018395375
1.8918537,1.1892163,dsgdb9nsd_074684,0.019185876
2.6029017,1.907231,dsgdb9nsd_112992,0.025985243
1.1572791,0.84230894,dsgdb9nsd_040429,0.021106087
1.7198244,0.9600379,dsgdb9nsd_018408,0.022142908
2.3783588,1.5016217,dsgdb9nsd_124643,0.023288868
1.9599512,1.4754298,dsgdb9nsd_052476,0.023857089
1.8672676,1.3747011,dsgdb9nsd_044511,0.025985243
1.489957,0.8703161,dsgdb9nsd_014921,0.025985243
1.6772162,1.1698886,dsgdb9nsd_100484,0.024562158
1.8713839,1.1052758,dsgdb9nsd_119178,0.021106087
2.194312,1.815145,dsgdb9nsd_029223,0.023857089
2.3354871,1.322771,dsgdb9nsd_017740,0.023658765
1.8832287,1.4377991,dsgdb9nsd_027684,0.024562158
1.6498269,1.21095,dsgdb9nsd_117111,0.025985243
2.1883812,1.5064077,dsgdb9nsd_047175,0.025626421
1.7101519,1.0178678,dsgdb9nsd_080944,0.022142908
1.6585288,1.221455,dsgdb9nsd_039977,0.025985243
1.6858329,1.0826669,dsgdb9nsd_064050,0.018557258
2.220109,2.0204713,dsgdb9nsd_049273,0.017637692
2.8234477,1.5204321,dsgdb9nsd_065254,0.017823117
2.0189643,1.1523504,dsgdb9nsd_056600,0.017637692
2.0904148,1.5556514,dsgdb9nsd_086499,0.017823117
1.8808631,1.059477,dsgdb9nsd_068207,0.018557258
1.824926,1.3800323,dsgdb9nsd_118613,0.017637692
1.9833391,1.2781066,dsgdb9nsd_010963,0.017823117
1.9040196,1.2617812,dsgdb9nsd_074244,0.01884271
2.1245325,1.5268372,dsgdb9nsd_031980,0.017637692
1.517978,0.92676437,dsgdb9nsd_103018,0.017797556
1.9368147,1.5538865,dsgdb9nsd_042559,0.019893816
1.3029447,0.7339436,dsgdb9nsd_092131,0.016476333
2.318041,1.3853745,dsgdb9nsd_008626,0.019852776
2.0275624,1.8038152,dsgdb9nsd_033073,0.017797556
1.5752364,1.0207233,dsgdb9nsd_101434,0.017797556
2.802456,1.5268831,dsgdb9nsd_026545,0.021899443
2.4127467,1.6495594,dsgdb9nsd_110519,0.019650206
1.8329637,1.2974529,dsgdb9nsd_040774,0.019650206
1.6057279,0.81647676,dsgdb9nsd_059567,0.015738485
1.9049004,1.3422792,dsgdb9nsd_052153,0.02070867
2.5134451,1.6832314,dsgdb9nsd_057005,0.019650206
1.7666465,1.271403,dsgdb9nsd_005078,0.02070867
1.5794157,1.0475167,dsgdb9nsd_010958,0.017850814
1.6179895,1.2099369,dsgdb9nsd_086501,0.019650206
2.5771668,1.6733963,dsgdb9nsd_034769,0.023339145
1.3388882,0.9014088,dsgdb9nsd_057470,0.016378585
2.319908,1.4381163,dsgdb9nsd_071307,0.019650206
2.0047474,0.92055625,dsgdb9nsd_115291,0.014611909
2.6242728,1.6456534,dsgdb9nsd_079188,0.017850814
1.5360566,0.97760236,dsgdb9nsd_077041,0.018703159
1.8049927,1.3130761,dsgdb9nsd_010568,0.021899443
2.0263634,1.4519709,dsgdb9nsd_046701,0.026704354
2.363124,1.3565562,dsgdb9nsd_032236,0.023973823
1.7873019,1.7689272,dsgdb9nsd_098161,0.02526324
1.7512068,1.2086186,dsgdb9nsd_111227,0.021763394
