mono,model,id,mono_error
1.2278821,1.3257699,dsgdb9nsd_132354,0.0659956
2.726772,2.465647,dsgdb9nsd_131306,0.0659956
2.3196166,1.8725128,dsgdb9nsd_128954,0.06927149
1.956752,1.7798784,dsgdb9nsd_132972,0.06927149
3.75527,2.6323488,dsgdb9nsd_127787,0.05837891
2.4922888,1.744207,dsgdb9nsd_133519,0.08164922
2.5649335,2.17952,dsgdb9nsd_130176,0.05837891
2.6919718,2.147871,dsgdb9nsd_129962,0.06927149
2.095784,1.3692241,dsgdb9nsd_127139,0.05520529
2.7550993,2.5929847,dsgdb9nsd_128314,0.0659956
3.3090246,1.8653004,dsgdb9nsd_129133,0.08164922
2.8987465,2.0466912,dsgdb9nsd_128001,0.06927149
2.4006689,1.542023,dsgdb9nsd_127674,0.061949223
2.5679233,1.5661829,dsgdb9nsd_133035,0.061949223
2.1784377,3.4722059,dsgdb9nsd_131989,0.076284714
3.1093,2.3491294,dsgdb9nsd_131177,0.0659956
1.257228,1.2583307,dsgdb9nsd_133722,0.061949223
2.9042683,2.221217,dsgdb9nsd_131509,0.061949223
2.3726337,2.9748125,dsgdb9nsd_133418,0.08164922
2.7869325,2.0529437,dsgdb9nsd_129660,0.06927149
1.9800814,1.9066879,dsgdb9nsd_132166,0.07196857
1.3323317,2.6570046,dsgdb9nsd_132131,0.08164922
2.8235004,2.0810018,dsgdb9nsd_131743,0.061949223
2.3853238,1.9661155,dsgdb9nsd_128523,0.061949223
1.6385069,1.5070901,dsgdb9nsd_132905,0.06927149
3.4650505,3.4164364,dsgdb9nsd_130490,0.076284714
2.5137365,2.5206733,dsgdb9nsd_129453,0.076284714
2.7883184,4.5369496,dsgdb9nsd_130338,0.06927149
2.6020346,1.830514,dsgdb9nsd_129549,0.0659956
2.576074,1.809811,dsgdb9nsd_127404,0.05520529
2.1773336,2.3076088,dsgdb9nsd_133169,0.0659956
2.903022,1.930972,dsgdb9nsd_131870,0.061949223
2.7559516,6.8789015,dsgdb9nsd_130383,0.06927149
2.5192134,1.7903188,dsgdb9nsd_128172,0.0659956
2.7193599,2.2208877,dsgdb9nsd_131268,0.0659956
2.3830552,1.7749634,dsgdb9nsd_126905,0.05520529
3.2816906,2.1191208,dsgdb9nsd_127755,0.07196857
2.6171732,1.6507405,dsgdb9nsd_133201,0.0659956
2.5617943,2.247461,dsgdb9nsd_128675,0.0659956
2.8539631,2.142511,dsgdb9nsd_127258,0.05520529
2.2779014,1.7435746,dsgdb9nsd_131302,0.06927149
1.9405907,2.2052293,dsgdb9nsd_132810,0.07196857
3.1570218,2.9365318,dsgdb9nsd_131039,0.076284714
1.8203173,1.6892792,dsgdb9nsd_133090,0.07196857
3.6286626,3.3159807,dsgdb9nsd_131783,0.061949223
3.912529,2.7656968,dsgdb9nsd_129322,0.076284714
3.0982628,2.0537696,dsgdb9nsd_127946,0.0659956
2.367166,1.7560545,dsgdb9nsd_127462,0.05520529
1.4386561,1.6015921,dsgdb9nsd_133575,0.061949223
2.8673136,1.8759943,dsgdb9nsd_133393,0.076284714
3.0737965,1.9267653,dsgdb9nsd_131583,0.0659956
4.5904717,4.000273,dsgdb9nsd_127810,0.076284714
2.7752948,3.9341564,dsgdb9nsd_130740,0.08807683
2.6172452,2.3456652,dsgdb9nsd_131326,0.076284714
2.1590157,2.4500906,dsgdb9nsd_129269,0.076284714
1.4216528,1.2998937,dsgdb9nsd_132265,0.0659956
2.1951504,1.714567,dsgdb9nsd_130703,0.0659956
1.1059262,1.2460891,dsgdb9nsd_133550,0.061949223
2.5566652,2.1237493,dsgdb9nsd_129485,0.0659956
1.9270804,1.6338328,dsgdb9nsd_133171,0.0659956
2.3704433,1.9229552,dsgdb9nsd_130934,0.05837891
1.5158665,2.3941205,dsgdb9nsd_132746,0.0659956
3.007169,2.1419358,dsgdb9nsd_129845,0.06927149
3.3922744,2.6417139,dsgdb9nsd_127920,0.0659956
2.9495032,2.259653,dsgdb9nsd_129526,0.07196857
2.3212984,1.5129377,dsgdb9nsd_127014,0.05520529
1.5028185,1.7537187,dsgdb9nsd_133483,0.076284714
3.1400151,6.991758,dsgdb9nsd_131964,0.07196857
