mono,model,id,mono_error
1.7480737,1.7349418,dsgdb9nsd_008981,0.02793517
1.5779214,2.4751132,dsgdb9nsd_055387,0.023680493
2.1237414,3.2880402,dsgdb9nsd_026153,0.02257743
1.9900094,1.8880562,dsgdb9nsd_070715,0.02257743
1.7296523,1.1867858,dsgdb9nsd_103851,0.018500887
2.0007715,1.975067,dsgdb9nsd_011270,0.026327848
2.5196526,2.3560183,dsgdb9nsd_029570,0.021590477
1.9973398,1.5725138,dsgdb9nsd_114910,0.019898558
2.084056,1.7275838,dsgdb9nsd_013604,0.02257743
1.5943642,1.4271673,dsgdb9nsd_095683,0.018500887
2.0464454,1.3889276,dsgdb9nsd_114237,0.018500887
2.2593367,2.2346005,dsgdb9nsd_085644,0.02257743
1.2672046,0.96546847,dsgdb9nsd_002464,0.021590477
1.4830457,1.4478868,dsgdb9nsd_079450,0.021590477
2.2860594,1.5880598,dsgdb9nsd_022175,0.020702219
1.3868076,3.3012514,dsgdb9nsd_044742,0.02492144
2.386405,1.9350417,dsgdb9nsd_125542,0.03492725
1.7836051,1.286541,dsgdb9nsd_085676,0.027024128
2.4089503,2.0912046,dsgdb9nsd_023967,0.03808756
2.7803462,2.1457691,dsgdb9nsd_112130,0.027024128
1.8540382,2.0573342,dsgdb9nsd_105569,0.036917612
2.1401584,1.3991771,dsgdb9nsd_067696,0.036917612
2.8225994,1.7382215,dsgdb9nsd_024522,0.037390195
2.2325876,1.4368867,dsgdb9nsd_009710,0.03492725
1.6574117,1.6964303,dsgdb9nsd_007423,0.031239126
2.286762,1.3519137,dsgdb9nsd_106655,0.032974713
1.8550043,1.5994952,dsgdb9nsd_044304,0.036917612
2.143818,1.6530936,dsgdb9nsd_015544,0.036917612
2.749776,1.4310594,dsgdb9nsd_021829,0.037767
1.57748,1.3979458,dsgdb9nsd_091284,0.031239126
1.4474084,1.3270406,dsgdb9nsd_003512,0.029686231
1.9759613,1.7448058,dsgdb9nsd_082102,0.028288627
1.779104,1.3576529,dsgdb9nsd_072512,0.02394126
1.649699,1.0694371,dsgdb9nsd_009587,0.02680085
2.6874037,2.0367746,dsgdb9nsd_030256,0.02550855
2.8803623,2.2553892,dsgdb9nsd_079640,0.025013203
2.673621,1.5402523,dsgdb9nsd_005399,0.027477896
1.7783294,1.4080452,dsgdb9nsd_067966,0.02550855
1.5763018,2.4596643,dsgdb9nsd_029242,0.028004289
2.4679465,1.5327064,dsgdb9nsd_005040,0.028004289
1.9087877,1.3583182,dsgdb9nsd_054980,0.025013203
2.0758538,1.5042073,dsgdb9nsd_090795,0.02550855
2.7574756,2.0636983,dsgdb9nsd_052001,0.02680085
1.8819327,1.3095696,dsgdb9nsd_042659,0.02394126
2.2849753,1.7588739,dsgdb9nsd_094154,0.028737748
2.7705212,1.6479237,dsgdb9nsd_076351,0.02550855
1.5956724,1.3156681,dsgdb9nsd_000374,0.028004289
1.8258657,1.6689585,dsgdb9nsd_113290,0.027477896
2.2789202,2.1424985,dsgdb9nsd_030751,0.059216022
2.3754516,1.7432429,dsgdb9nsd_082011,0.06216284
2.0626142,1.5805603,dsgdb9nsd_035273,0.050434988
1.8447912,1.778337,dsgdb9nsd_105009,0.050434988
