mono,model,id,mono_error
1.2278821,1.1189941,dsgdb9nsd_132354,0.045279827
2.726772,2.303135,dsgdb9nsd_131306,0.045279827
2.3196166,1.77878,dsgdb9nsd_128954,0.048448395
1.956752,1.2572373,dsgdb9nsd_132972,0.048448395
3.75527,1.6965964,dsgdb9nsd_127787,0.04005426
2.4922888,1.6942788,dsgdb9nsd_133519,0.0604526
2.5649335,2.1619995,dsgdb9nsd_130176,0.04005426
2.6919718,2.100696,dsgdb9nsd_129962,0.048448395
2.095784,1.2242408,dsgdb9nsd_127139,0.037876945
2.7550993,2.2781157,dsgdb9nsd_128314,0.045279827
3.3090246,2.0217006,dsgdb9nsd_129133,0.0604526
2.8987465,2.2160099,dsgdb9nsd_128001,0.048448395
2.4006689,1.6209643,dsgdb9nsd_127674,0.042503744
2.5679233,1.2454163,dsgdb9nsd_133035,0.042503744
2.1784377,7.5958023,dsgdb9nsd_131989,0.056169778
3.1093,2.633095,dsgdb9nsd_131177,0.045279827
1.257228,1.2044417,dsgdb9nsd_133722,0.042503744
2.9042683,1.809458,dsgdb9nsd_131509,0.042503744
2.3726337,3.8574617,dsgdb9nsd_133418,0.0604526
2.7869325,1.8383454,dsgdb9nsd_129660,0.048448395
1.9800814,1.5654683,dsgdb9nsd_132166,0.051877517
1.3323317,1.9710317,dsgdb9nsd_132131,0.0604526
2.8235004,1.8523768,dsgdb9nsd_131743,0.042503744
2.3853238,1.9283761,dsgdb9nsd_128523,0.042503744
1.6385069,1.4555868,dsgdb9nsd_132905,0.048448395
3.4650505,2.7500188,dsgdb9nsd_130490,0.056169778
2.5137365,1.6575562,dsgdb9nsd_129453,0.056169778
2.7883184,8.750034,dsgdb9nsd_130338,0.048448395
2.6020346,1.694549,dsgdb9nsd_129549,0.045279827
2.576074,1.9500726,dsgdb9nsd_127404,0.037876945
2.1773336,3.3013797,dsgdb9nsd_133169,0.045279827
2.903022,1.5734037,dsgdb9nsd_131870,0.042503744
2.7559516,7.5385995,dsgdb9nsd_130383,0.048448395
2.5192134,2.2950459,dsgdb9nsd_128172,0.045279827
2.7193599,1.8988826,dsgdb9nsd_131268,0.045279827
2.3830552,1.9788995,dsgdb9nsd_126905,0.037876945
3.2816906,2.314957,dsgdb9nsd_127755,0.051877517
2.6171732,2.4580092,dsgdb9nsd_133201,0.045279827
2.5617943,1.883328,dsgdb9nsd_128675,0.045279827
2.8539631,2.0061412,dsgdb9nsd_127258,0.037876945
2.2779014,1.5883487,dsgdb9nsd_131302,0.048448395
1.9405907,1.7940276,dsgdb9nsd_132810,0.051877517
3.1570218,1.9756376,dsgdb9nsd_131039,0.056169778
1.8203173,1.5462778,dsgdb9nsd_133090,0.051877517
3.6286626,1.7739878,dsgdb9nsd_131783,0.042503744
3.912529,2.6583555,dsgdb9nsd_129322,0.056169778
3.0982628,1.9930305,dsgdb9nsd_127946,0.045279827
2.367166,1.3059871,dsgdb9nsd_127462,0.037876945
1.4386561,1.0487957,dsgdb9nsd_133575,0.042503744
2.8673136,2.6385932,dsgdb9nsd_133393,0.056169778
3.0737965,1.8450817,dsgdb9nsd_131583,0.045279827
4.5904717,3.419129,dsgdb9nsd_127810,0.056169778
2.7752948,3.210022,dsgdb9nsd_130740,0.06556626
2.6172452,2.4354358,dsgdb9nsd_131326,0.056169778
2.1590157,1.6252886,dsgdb9nsd_129269,0.056169778
1.4216528,1.2507001,dsgdb9nsd_132265,0.045279827
2.1951504,1.4431638,dsgdb9nsd_130703,0.045279827
1.1059262,0.9571447,dsgdb9nsd_133550,0.042503744
2.5566652,1.9004333,dsgdb9nsd_129485,0.045279827
1.9270804,1.5109521,dsgdb9nsd_133171,0.045279827
2.3704433,1.5340235,dsgdb9nsd_130934,0.04005426
1.5158665,1.3897547,dsgdb9nsd_132746,0.045279827
3.007169,1.8446543,dsgdb9nsd_129845,0.048448395
3.3922744,2.5820336,dsgdb9nsd_127920,0.045279827
2.9495032,1.6748712,dsgdb9nsd_129526,0.051877517
2.3212984,1.6021458,dsgdb9nsd_127014,0.037876945
1.5028185,1.9791063,dsgdb9nsd_133483,0.056169778
3.1400151,11.2603655,dsgdb9nsd_131964,0.051877517
2.5684981,1.8521239,dsgdb9nsd_127094,0.04005426
2.3898766,1.490327,dsgdb9nsd_128812,0.037876945
2.693175,1.6618416,dsgdb9nsd_131001,0.051877517
3.7550297,4.6981025,dsgdb9nsd_129410,0.045279827
3.0277443,2.1223204,dsgdb9nsd_131445,0.048448395
2.7527409,1.7248374,dsgdb9nsd_128888,0.06556626
2.4239428,2.1037905,dsgdb9nsd_128301,0.037876945
3.9676251,2.6072876,dsgdb9nsd_129320,0.056169778
2.7914515,1.9131813,dsgdb9nsd_131548,0.045279827
1.8108878,1.3539203,dsgdb9nsd_133078,0.045279827
3.3303554,1.5448306,dsgdb9nsd_128176,0.051877517
1.9264911,2.9055123,dsgdb9nsd_132243,0.06556626
2.4413738,1.79297,dsgdb9nsd_127318,0.045279827
3.0233252,1.7033902,dsgdb9nsd_128152,0.045279827
2.0009425,1.3648418,dsgdb9nsd_126758,0.035928816
2.4937437,2.2119324,dsgdb9nsd_128746,0.045279827
2.9834836,2.0281625,dsgdb9nsd_130724,0.056169778
1.9725149,1.9784042,dsgdb9nsd_133444,0.0604526
2.1295528,2.3026278,dsgdb9nsd_132016,0.045279827
3.6833508,1.6959772,dsgdb9nsd_131484,0.045279827
2.2474215,1.4502008,dsgdb9nsd_128704,0.045279827
1.6527255,2.4676743,dsgdb9nsd_132130,0.056169778
2.9806435,2.0873907,dsgdb9nsd_127027,0.04005426
3.3909461,1.7319534,dsgdb9nsd_129699,0.048448395
3.8852005,2.0767395,dsgdb9nsd_129009,0.051877517
3.0509229,1.648505,dsgdb9nsd_129911,0.04005426
1.4519411,1.397848,dsgdb9nsd_133593,0.048448395
3.794657,2.3863473,dsgdb9nsd_128598,0.048448395
2.3478596,2.3646002,dsgdb9nsd_130968,0.051877517
1.0758634,1.7242999,dsgdb9nsd_132400,0.0604526
2.5451605,1.7661594,dsgdb9nsd_133405,0.0604526
2.6288424,1.4269167,dsgdb9nsd_128727,0.042503744
2.2812698,1.7929735,dsgdb9nsd_127445,0.04005426
3.5248616,2.0192025,dsgdb9nsd_129416,0.051877517
2.3716614,1.7560885,dsgdb9nsd_131205,0.045279827
3.3360972,1.8076769,dsgdb9nsd_131691,0.045279827
3.3409212,2.0755515,dsgdb9nsd_128071,0.048448395
3.2777877,6.708878,dsgdb9nsd_131971,0.051877517
2.2799065,1.6715418,dsgdb9nsd_129351,0.042503744
2.231332,1.8758945,dsgdb9nsd_133445,0.06556626
2.9518192,2.6253867,dsgdb9nsd_129336,0.048448395
