mono,model,id,mono_error
1.2278821,1.260436,dsgdb9nsd_132354,0.053162366
2.726772,1.6245956,dsgdb9nsd_131306,0.053162366
2.3196166,1.8834037,dsgdb9nsd_128954,0.05647245
1.956752,1.427302,dsgdb9nsd_132972,0.05647245
3.75527,1.4681256,dsgdb9nsd_127787,0.046989255
2.4922888,1.4497894,dsgdb9nsd_133519,0.07017659
2.5649335,1.675309,dsgdb9nsd_130176,0.046989255
2.6919718,1.8264142,dsgdb9nsd_129962,0.05647245
2.095784,1.3482479,dsgdb9nsd_127139,0.044417128
2.7550993,1.792352,dsgdb9nsd_128314,0.053162366
3.3090246,2.2446153,dsgdb9nsd_129133,0.07017659
2.8987465,1.5098995,dsgdb9nsd_128001,0.05647245
2.4006689,2.2123203,dsgdb9nsd_127674,0.049882893
2.5679233,1.4924586,dsgdb9nsd_133035,0.049882893
2.1784377,11.280984,dsgdb9nsd_131989,0.0651476
3.1093,1.7044365,dsgdb9nsd_131177,0.053162366
1.257228,1.2283224,dsgdb9nsd_133722,0.049882893
2.9042683,1.9172522,dsgdb9nsd_131509,0.049882893
2.3726337,2.5921133,dsgdb9nsd_133418,0.07017659
2.7869325,1.8429558,dsgdb9nsd_129660,0.05647245
1.9800814,2.1444044,dsgdb9nsd_132166,0.06066747
1.3323317,2.6029735,dsgdb9nsd_132131,0.07017659
2.8235004,1.3260953,dsgdb9nsd_131743,0.049882893
2.3853238,2.2085822,dsgdb9nsd_128523,0.049882893
1.6385069,1.6034976,dsgdb9nsd_132905,0.05647245
3.4650505,2.5011904,dsgdb9nsd_130490,0.0651476
2.5137365,2.2447171,dsgdb9nsd_129453,0.0651476
2.7883184,6.3315473,dsgdb9nsd_130338,0.05647245
2.6020346,1.4875468,dsgdb9nsd_129549,0.053162366
2.576074,1.6112769,dsgdb9nsd_127404,0.044417128
2.1773336,2.1274703,dsgdb9nsd_133169,0.053162366
2.903022,1.5916295,dsgdb9nsd_131870,0.049882893
2.7559516,4.8932176,dsgdb9nsd_130383,0.05647245
2.5192134,1.6043769,dsgdb9nsd_128172,0.053162366
2.7193599,1.5587606,dsgdb9nsd_131268,0.053162366
2.3830552,1.356687,dsgdb9nsd_126905,0.044417128
3.2816906,2.3196115,dsgdb9nsd_127755,0.06066747
2.6171732,1.785121,dsgdb9nsd_133201,0.053162366
2.5617943,1.8350095,dsgdb9nsd_128675,0.053162366
2.8539631,1.9884242,dsgdb9nsd_127258,0.044417128
2.2779014,2.110509,dsgdb9nsd_131302,0.05647245
1.9405907,1.7863632,dsgdb9nsd_132810,0.06066747
3.1570218,1.9487405,dsgdb9nsd_131039,0.0651476
1.8203173,1.165563,dsgdb9nsd_133090,0.06066747
3.6286626,1.8667616,dsgdb9nsd_131783,0.049882893
3.912529,2.5036552,dsgdb9nsd_129322,0.0651476
3.0982628,1.6273127,dsgdb9nsd_127946,0.053162366
2.367166,1.7017138,dsgdb9nsd_127462,0.044417128
1.4386561,0.89289916,dsgdb9nsd_133575,0.049882893
2.8673136,1.6603234,dsgdb9nsd_133393,0.0651476
3.0737965,1.7376847,dsgdb9nsd_131583,0.053162366
4.5904717,2.787944,dsgdb9nsd_127810,0.0651476
2.7752948,3.1790333,dsgdb9nsd_130740,0.07621674
2.6172452,1.7971987,dsgdb9nsd_131326,0.0651476
2.1590157,2.0859225,dsgdb9nsd_129269,0.0651476
1.4216528,1.5584068,dsgdb9nsd_132265,0.053162366
2.1951504,1.9150738,dsgdb9nsd_130703,0.053162366
1.1059262,0.73960847,dsgdb9nsd_133550,0.049882893
2.5566652,1.6557468,dsgdb9nsd_129485,0.053162366
1.9270804,1.555706,dsgdb9nsd_133171,0.053162366
2.3704433,1.5844935,dsgdb9nsd_130934,0.046989255
1.5158665,1.3320112,dsgdb9nsd_132746,0.053162366
3.007169,1.8577712,dsgdb9nsd_129845,0.05647245
3.3922744,1.6481117,dsgdb9nsd_127920,0.053162366
2.9495032,1.4622226,dsgdb9nsd_129526,0.06066747
2.3212984,1.3174586,dsgdb9nsd_127014,0.044417128
1.5028185,1.9092813,dsgdb9nsd_133483,0.0651476
3.1400151,13.801515,dsgdb9nsd_131964,0.06066747
2.5684981,1.5845407,dsgdb9nsd_127094,0.046989255
2.3898766,1.5026908,dsgdb9nsd_128812,0.044417128
2.693175,1.5900043,dsgdb9nsd_131001,0.06066747
3.7550297,6.078436,dsgdb9nsd_129410,0.053162366
3.0277443,2.323882,dsgdb9nsd_131445,0.05647245
2.7527409,1.8877751,dsgdb9nsd_128888,0.07621674
2.4239428,2.0786088,dsgdb9nsd_128301,0.044417128
3.9676251,2.8846774,dsgdb9nsd_129320,0.0651476
2.7914515,2.0863695,dsgdb9nsd_131548,0.053162366
1.8108878,1.3200842,dsgdb9nsd_133078,0.053162366
3.3303554,1.8096501,dsgdb9nsd_128176,0.06066747
