mono,model,id,mono_error
1.9479146,1.4930017,dsgdb9nsd_098046,0.03549796
2.264002,4.733686,dsgdb9nsd_102797,0.033462454
2.3920658,1.903648,dsgdb9nsd_042143,0.024966417
2.9283345,1.5547757,dsgdb9nsd_070012,0.033462454
2.2993517,1.7042549,dsgdb9nsd_049641,0.03549796
3.2878225,1.9460952,dsgdb9nsd_123966,0.034995932
1.8847436,1.6308314,dsgdb9nsd_003033,0.034995932
1.732152,1.1837027,dsgdb9nsd_076630,0.026060604
1.8023701,1.0850338,dsgdb9nsd_089605,0.033462454
1.6117071,1.1324276,dsgdb9nsd_011259,0.031653114
2.3484547,1.6778486,dsgdb9nsd_037035,0.031653114
2.2683232,1.5979955,dsgdb9nsd_096853,0.028577233
1.6637868,1.1597373,dsgdb9nsd_074964,0.03003423
1.6733735,1.7462971,dsgdb9nsd_118107,0.027258998
1.9781171,1.503401,dsgdb9nsd_112531,0.033462454
2.882335,1.8944433,dsgdb9nsd_045886,0.033462454
2.0158331,1.6914424,dsgdb9nsd_003281,0.018876992
2.2249842,1.8928727,dsgdb9nsd_042522,0.01907236
1.6810371,1.3521122,dsgdb9nsd_037383,0.0153540205
1.4383854,1.910342,dsgdb9nsd_068632,0.014120981
2.1219969,1.0179502,dsgdb9nsd_083521,0.013592536
1.5311899,1.3949777,dsgdb9nsd_045354,0.018876992
1.8410004,2.0631192,dsgdb9nsd_052315,0.014120981
2.582726,1.9272068,dsgdb9nsd_066707,0.017820101
1.6965436,1.279882,dsgdb9nsd_085028,0.016079338
2.309863,1.9562835,dsgdb9nsd_106116,0.0153540205
1.4566809,1.2585648,dsgdb9nsd_112968,0.0126735
1.7911307,1.3039138,dsgdb9nsd_080266,0.0153540205
1.9197727,1.1999071,dsgdb9nsd_030808,0.013592536
2.4679384,1.7757802,dsgdb9nsd_072811,0.013592536
2.2344687,1.6927434,dsgdb9nsd_125892,0.014705053
2.0229158,1.5265652,dsgdb9nsd_124500,0.014705053
1.3564475,0.99999124,dsgdb9nsd_015598,0.02369681
2.7639394,1.7600828,dsgdb9nsd_024154,0.026239872
2.1015217,1.6787732,dsgdb9nsd_032058,0.02796333
1.9588702,1.3427494,dsgdb9nsd_010842,0.024497319
2.1007338,1.111533,dsgdb9nsd_002994,0.026239872
3.4985983,2.40845,dsgdb9nsd_075406,0.022670487
2.2676806,1.3299984,dsgdb9nsd_009346,0.024635961
2.1465151,1.2527146,dsgdb9nsd_067218,0.021737466
1.7787367,1.3670039,dsgdb9nsd_016259,0.02796333
1.6598474,1.4887234,dsgdb9nsd_070406,0.024497319
2.0599966,1.5508015,dsgdb9nsd_034438,0.025553161
2.0026512,1.3743211,dsgdb9nsd_052314,0.02369681
2.4567502,2.2778058,dsgdb9nsd_028178,0.027307501
1.1376995,0.7592671,dsgdb9nsd_091418,0.019386249
1.6156945,1.5256385,dsgdb9nsd_077323,0.025553161
2.501179,2.0217564,dsgdb9nsd_041169,0.025553161
1.9019519,1.4221681,dsgdb9nsd_085791,0.030608209
1.6490344,1.1444618,dsgdb9nsd_044749,0.031482894
1.5909728,1.0783119,dsgdb9nsd_090083,0.02481706
2.3186662,1.6664215,dsgdb9nsd_079095,0.028919125
2.1684792,1.7803737,dsgdb9nsd_005581,0.028907994
2.0448067,1.214174,dsgdb9nsd_063724,0.02604768
1.8905071,1.2425172,dsgdb9nsd_029800,0.030608209
1.6617976,1.3381445,dsgdb9nsd_040097,0.027407838
2.0320177,1.1460996,dsgdb9nsd_115299,0.02087908
3.099629,3.9696805,dsgdb9nsd_029546,0.031586487
2.3035252,1.2456205,dsgdb9nsd_073350,0.027407838
1.488786,1.0554358,dsgdb9nsd_065983,0.02604768
2.0552602,1.7056781,dsgdb9nsd_088895,0.030608209
1.6172563,1.6983484,dsgdb9nsd_112148,0.028907994
1.9469205,1.311485,dsgdb9nsd_000580,0.031586487
2.9927924,2.2775087,dsgdb9nsd_021070,0.028907994
1.9083513,1.5467526,dsgdb9nsd_053703,0.01654229
1.45182,1.1298014,dsgdb9nsd_112409,0.015728693
1.5274451,1.0287852,dsgdb9nsd_117986,0.012637028
1.8629936,2.0616968,dsgdb9nsd_041223,0.016274014
2.2867758,1.7880092,dsgdb9nsd_005314,0.016274014
2.0252662,1.7744014,dsgdb9nsd_050777,0.017659564
2.2228048,1.3492686,dsgdb9nsd_000909,0.017526861
1.6625228,1.6039352,dsgdb9nsd_110235,0.01654229
1.4385321,1.0252653,dsgdb9nsd_007183,0.015728693
1.8302096,1.5941495,dsgdb9nsd_049611,0.017178096
2.0376573,1.3922219,dsgdb9nsd_084339,0.017178096
2.5812333,1.2867708,dsgdb9nsd_062680,0.014992583
1.8575749,1.4054618,dsgdb9nsd_082192,0.01654229
1.5882167,1.0689725,dsgdb9nsd_073130,0.014992583
2.2325976,1.3984168,dsgdb9nsd_107250,0.014992583
1.3238301,1.0451704,dsgdb9nsd_120547,0.013712389
1.6329272,1.719447,dsgdb9nsd_036644,0.019393906
2.5064888,2.0382829,dsgdb9nsd_090555,0.020069256
1.8085855,1.5545367,dsgdb9nsd_000652,0.022342172
2.2262828,1.522216,dsgdb9nsd_124477,0.020069256
2.1822484,1.6603693,dsgdb9nsd_069299,0.021730717
1.8225807,1.3841263,dsgdb9nsd_012352,0.01845785
2.1385174,1.2115791,dsgdb9nsd_071000,0.019393906
1.562943,1.5490867,dsgdb9nsd_000011,0.02577818
1.3942237,1.129146,dsgdb9nsd_121749,0.016841026
1.3046918,0.8604631,dsgdb9nsd_036516,0.016138058
1.1477168,0.8756186,dsgdb9nsd_057537,0.013846908
1.5212424,1.274594,dsgdb9nsd_033583,0.023732936
2.4674103,2.2487392,dsgdb9nsd_021166,0.021730717
1.6373417,1.0858052,dsgdb9nsd_113267,0.016841026
2.214599,1.5893856,dsgdb9nsd_090652,0.020069256
1.8703897,1.479679,dsgdb9nsd_052914,0.021148806
2.177302,2.0898817,dsgdb9nsd_006333,0.033046085
1.6536356,1.5571139,dsgdb9nsd_050653,0.033046085
2.4567263,1.8075001,dsgdb9nsd_067361,0.033046085
3.1007767,1.694172,dsgdb9nsd_000114,0.041457146
1.5573515,1.133532,dsgdb9nsd_084541,0.028022494
2.5954807,1.8694702,dsgdb9nsd_025230,0.029880546
1.6733891,1.0663395,dsgdb9nsd_001753,0.028022494
1.9503115,1.2854859,dsgdb9nsd_079574,0.025470829
1.9193008,1.508782,dsgdb9nsd_015024,0.030787358
2.3401153,2.0616713,dsgdb9nsd_083152,0.029880546
2.1807687,1.791516,dsgdb9nsd_113336,0.028022494
1.6097375,1.4003917,dsgdb9nsd_117141,0.029510966
1.9105686,1.0082045,dsgdb9nsd_077719,0.023362929
2.202456,1.3464887,dsgdb9nsd_044547,0.031174552
1.480889,0.8844925,dsgdb9nsd_074691,0.023362929
1.7065221,2.4426012,dsgdb9nsd_023728,0.032336175
2.7181392,1.762526,dsgdb9nsd_004971,0.02264762
1.6831458,1.3701756,dsgdb9nsd_120492,0.016333686
2.4387102,1.4749076,dsgdb9nsd_070009,0.018498464
1.8213068,1.3676833,dsgdb9nsd_108198,0.017708147
1.7230072,1.4195209,dsgdb9nsd_082466,0.02142728
2.5607934,1.6311427,dsgdb9nsd_054068,0.023003135
1.7472032,1.3925681,dsgdb9nsd_122431,0.016989678
2.450351,1.6825607,dsgdb9nsd_034874,0.02264762
2.6553829,1.8419533,dsgdb9nsd_077833,0.02264762
1.7371151,1.5665855,dsgdb9nsd_096262,0.018498464
2.1981907,1.5382916,dsgdb9nsd_074329,0.02264762
1.9892647,1.4020369,dsgdb9nsd_120679,0.018498464
2.2771761,1.6311219,dsgdb9nsd_124824,0.02142728
2.7428107,1.7476177,dsgdb9nsd_041519,0.020342533
2.474177,2.3864145,dsgdb9nsd_032706,0.020342533
1.8963412,1.5193782,dsgdb9nsd_111054,0.016989678
1.4831876,1.2711067,dsgdb9nsd_017733,0.01380625
1.5437272,1.3375827,dsgdb9nsd_016852,0.016218824
1.7836392,1.3653276,dsgdb9nsd_083326,0.014080445
1.6602055,1.581941,dsgdb9nsd_119060,0.012615187
