mono,model,id,mono_error
1.2278821,2.4977007,dsgdb9nsd_132354,0.013432636
2.726772,3.8693378,dsgdb9nsd_131306,0.013432636
2.3196166,2.5117457,dsgdb9nsd_128954,0.013692502
1.956752,2.7129846,dsgdb9nsd_132972,0.013692502
3.75527,3.5668237,dsgdb9nsd_127787,0.011863201
2.4922888,2.6294184,dsgdb9nsd_133519,0.015561461
2.5649335,4.4834356,dsgdb9nsd_130176,0.011863201
2.6919718,5.4135547,dsgdb9nsd_129962,0.013692502
2.095784,2.776739,dsgdb9nsd_127139,0.01120927
2.7550993,4.146969,dsgdb9nsd_128314,0.013432636
3.3090246,3.431971,dsgdb9nsd_129133,0.015561461
2.8987465,3.7670014,dsgdb9nsd_128001,0.013692502
2.4006689,3.709857,dsgdb9nsd_127674,0.012598873
2.5679233,1.9282069,dsgdb9nsd_133035,0.012598873
2.1784377,4.38384,dsgdb9nsd_131989,0.014304071
3.1093,4.09862,dsgdb9nsd_131177,0.013432636
1.257228,1.583739,dsgdb9nsd_133722,0.012598873
2.9042683,3.0448709,dsgdb9nsd_131509,0.012598873
2.3726337,3.0618227,dsgdb9nsd_133418,0.015561461
2.7869325,5.138642,dsgdb9nsd_129660,0.013692502
1.9800814,4.680198,dsgdb9nsd_132166,0.01397551
1.3323317,4.868399,dsgdb9nsd_132131,0.015561461
2.8235004,3.0685763,dsgdb9nsd_131743,0.012598873
2.3853238,4.1666236,dsgdb9nsd_128523,0.012598873
1.6385069,3.227539,dsgdb9nsd_132905,0.013692502
3.4650505,3.9690363,dsgdb9nsd_130490,0.014304071
2.5137365,6.0537286,dsgdb9nsd_129453,0.014304071
2.7883184,8.471438,dsgdb9nsd_130338,0.013692502
2.6020346,3.2520278,dsgdb9nsd_129549,0.013432636
2.576074,2.9573197,dsgdb9nsd_127404,0.01120927
2.1773336,2.642841,dsgdb9nsd_133169,0.013432636
2.903022,4.3179817,dsgdb9nsd_131870,0.012598873
2.7559516,8.402724,dsgdb9nsd_130383,0.013692502
2.5192134,3.6167333,dsgdb9nsd_128172,0.013432636
2.7193599,3.1048698,dsgdb9nsd_131268,0.013432636
2.3830552,4.169427,dsgdb9nsd_126905,0.01120927
3.2816906,3.9253314,dsgdb9nsd_127755,0.01397551
2.6171732,3.029693,dsgdb9nsd_133201,0.013432636
2.5617943,3.1900988,dsgdb9nsd_128675,0.013432636
2.8539631,3.5664647,dsgdb9nsd_127258,0.01120927
2.2779014,3.8347037,dsgdb9nsd_131302,0.013692502
1.9405907,4.091872,dsgdb9nsd_132810,0.01397551
3.1570218,6.0353975,dsgdb9nsd_131039,0.014304071
1.8203173,2.8554885,dsgdb9nsd_133090,0.01397551
3.6286626,3.378507,dsgdb9nsd_131783,0.012598873
3.912529,3.9021807,dsgdb9nsd_129322,0.014304071
3.0982628,2.5700996,dsgdb9nsd_127946,0.013432636
2.367166,1.7696207,dsgdb9nsd_127462,0.01120927
1.4386561,2.0647368,dsgdb9nsd_133575,0.012598873
2.8673136,5.0643244,dsgdb9nsd_133393,0.014304071
3.0737965,2.4252665,dsgdb9nsd_131583,0.013432636
4.5904717,5.583608,dsgdb9nsd_127810,0.014304071
2.7752948,4.255397,dsgdb9nsd_130740,0.017057247
2.6172452,6.937752,dsgdb9nsd_131326,0.014304071
2.1590157,5.553656,dsgdb9nsd_129269,0.014304071
1.4216528,3.7594874,dsgdb9nsd_132265,0.013432636
2.1951504,4.396712,dsgdb9nsd_130703,0.013432636
1.1059262,1.4135275,dsgdb9nsd_133550,0.012598873
2.5566652,4.751244,dsgdb9nsd_129485,0.013432636
1.9270804,3.4177027,dsgdb9nsd_133171,0.013432636
2.3704433,3.6302242,dsgdb9nsd_130934,0.011863201
1.5158665,3.0814984,dsgdb9nsd_132746,0.013432636
3.007169,4.7823396,dsgdb9nsd_129845,0.013692502
3.3922744,3.8873923,dsgdb9nsd_127920,0.013432636
2.9495032,6.4433994,dsgdb9nsd_129526,0.01397551
2.3212984,2.9551556,dsgdb9nsd_127014,0.01120927
1.5028185,2.326182,dsgdb9nsd_133483,0.014304071
3.1400151,2.746648,dsgdb9nsd_131964,0.01397551
2.5684981,3.133007,dsgdb9nsd_127094,0.011863201
2.3898766,2.306513,dsgdb9nsd_128812,0.01120927
2.693175,3.8872657,dsgdb9nsd_131001,0.01397551
3.7550297,14.209309,dsgdb9nsd_129410,0.013432636
3.0277443,3.2054675,dsgdb9nsd_131445,0.013692502
2.7527409,2.6406775,dsgdb9nsd_128888,0.017057247
2.4239428,2.922044,dsgdb9nsd_128301,0.01120927
3.9676251,4.425367,dsgdb9nsd_129320,0.014304071
2.7914515,3.4629552,dsgdb9nsd_131548,0.013432636
1.8108878,3.6162298,dsgdb9nsd_133078,0.013432636
3.3303554,4.429651,dsgdb9nsd_128176,0.01397551
1.9264911,6.276352,dsgdb9nsd_132243,0.017057247
2.4413738,2.4919765,dsgdb9nsd_127318,0.013432636
