mono,model,id,mono_error
1.2278821,1.894308,dsgdb9nsd_132354,0.06999759
2.726772,2.3398447,dsgdb9nsd_131306,0.06999759
2.3196166,1.5463372,dsgdb9nsd_128954,0.0743745
1.956752,1.9798005,dsgdb9nsd_132972,0.0743745
3.75527,2.122132,dsgdb9nsd_127787,0.0619797
2.4922888,2.685588,dsgdb9nsd_133519,0.091245234
2.5649335,1.8820368,dsgdb9nsd_130176,0.0619797
2.6919718,1.928398,dsgdb9nsd_129962,0.0743745
2.095784,2.0842152,dsgdb9nsd_127139,0.05863892
2.7550993,2.0449018,dsgdb9nsd_128314,0.06999759
3.3090246,1.8620305,dsgdb9nsd_129133,0.091245234
2.8987465,1.9812175,dsgdb9nsd_128001,0.0743745
2.4006689,1.5107551,dsgdb9nsd_127674,0.06573808
2.5679233,2.040877,dsgdb9nsd_133035,0.06573808
2.1784377,7.960784,dsgdb9nsd_131989,0.085150674
3.1093,2.239789,dsgdb9nsd_131177,0.06999759
1.257228,1.1757461,dsgdb9nsd_133722,0.06573808
2.9042683,1.7267658,dsgdb9nsd_131509,0.06573808
2.3726337,2.114639,dsgdb9nsd_133418,0.091245234
2.7869325,2.1315122,dsgdb9nsd_129660,0.0743745
1.9800814,2.080904,dsgdb9nsd_132166,0.07924137
1.3323317,2.2509358,dsgdb9nsd_132131,0.091245234
2.8235004,1.4871011,dsgdb9nsd_131743,0.06573808
2.3853238,2.1852887,dsgdb9nsd_128523,0.06573808
1.6385069,1.5485017,dsgdb9nsd_132905,0.0743745
3.4650505,3.365669,dsgdb9nsd_130490,0.085150674
2.5137365,1.924709,dsgdb9nsd_129453,0.085150674
2.7883184,6.748922,dsgdb9nsd_130338,0.0743745
2.6020346,1.9985286,dsgdb9nsd_129549,0.06999759
2.576074,2.040942,dsgdb9nsd_127404,0.05863892
2.1773336,2.3418195,dsgdb9nsd_133169,0.06999759
2.903022,1.7899727,dsgdb9nsd_131870,0.06573808
2.7559516,10.592467,dsgdb9nsd_130383,0.0743745
2.5192134,2.66656,dsgdb9nsd_128172,0.06999759
2.7193599,1.8814536,dsgdb9nsd_131268,0.06999759
2.3830552,1.5771787,dsgdb9nsd_126905,0.05863892
3.2816906,2.4868321,dsgdb9nsd_127755,0.07924137
2.6171732,1.926154,dsgdb9nsd_133201,0.06999759
2.5617943,1.9810871,dsgdb9nsd_128675,0.06999759
2.8539631,2.2120824,dsgdb9nsd_127258,0.05863892
2.2779014,2.2533107,dsgdb9nsd_131302,0.0743745
1.9405907,1.6869895,dsgdb9nsd_132810,0.07924137
3.1570218,2.5719435,dsgdb9nsd_131039,0.085150674
1.8203173,1.4434973,dsgdb9nsd_133090,0.07924137
3.6286626,2.470902,dsgdb9nsd_131783,0.06573808
3.912529,2.671002,dsgdb9nsd_129322,0.085150674
3.0982628,1.8089335,dsgdb9nsd_127946,0.06999759
2.367166,1.5402128,dsgdb9nsd_127462,0.05863892
1.4386561,1.9320894,dsgdb9nsd_133575,0.06573808
2.8673136,2.508261,dsgdb9nsd_133393,0.085150674
3.0737965,2.368706,dsgdb9nsd_131583,0.06999759
4.5904717,3.3276708,dsgdb9nsd_127810,0.085150674
2.7752948,4.75932,dsgdb9nsd_130740,0.09853852
2.6172452,3.9645314,dsgdb9nsd_131326,0.085150674
2.1590157,1.7637566,dsgdb9nsd_129269,0.085150674
1.4216528,1.6302705,dsgdb9nsd_132265,0.06999759
2.1951504,2.0128667,dsgdb9nsd_130703,0.06999759
1.1059262,1.9918998,dsgdb9nsd_133550,0.06573808
2.5566652,2.5688162,dsgdb9nsd_129485,0.06999759
1.9270804,2.1467025,dsgdb9nsd_133171,0.06999759
2.3704433,1.7526816,dsgdb9nsd_130934,0.0619797
1.5158665,1.5861945,dsgdb9nsd_132746,0.06999759
3.007169,2.1865954,dsgdb9nsd_129845,0.0743745
3.3922744,2.5249002,dsgdb9nsd_127920,0.06999759
2.9495032,2.5338833,dsgdb9nsd_129526,0.07924137
2.3212984,2.1932287,dsgdb9nsd_127014,0.05863892
1.5028185,2.237315,dsgdb9nsd_133483,0.085150674
3.1400151,9.857785,dsgdb9nsd_131964,0.07924137
2.5684981,1.7088715,dsgdb9nsd_127094,0.0619797
2.3898766,1.7878793,dsgdb9nsd_128812,0.05863892
2.693175,2.3402402,dsgdb9nsd_131001,0.07924137
3.7550297,7.972241,dsgdb9nsd_129410,0.06999759
3.0277443,2.5896726,dsgdb9nsd_131445,0.0743745
2.7527409,1.7723805,dsgdb9nsd_128888,0.09853852
2.4239428,2.0770168,dsgdb9nsd_128301,0.05863892
3.9676251,3.126896,dsgdb9nsd_129320,0.085150674
2.7914515,2.1266065,dsgdb9nsd_131548,0.06999759
1.8108878,1.5426503,dsgdb9nsd_133078,0.06999759
3.3303554,2.1393547,dsgdb9nsd_128176,0.07924137
