mono,model,id,mono_error
1.7480737,2.5674937,dsgdb9nsd_008981,0.0054028975
1.5779214,3.4606774,dsgdb9nsd_055387,0.004507876
2.1237414,3.4810007,dsgdb9nsd_026153,0.0042758337
1.9900094,3.4664102,dsgdb9nsd_070715,0.0042758337
1.7296523,1.9408717,dsgdb9nsd_103851,0.0034182854
2.0007715,1.816002,dsgdb9nsd_011270,0.0050647785
2.5196526,3.3165038,dsgdb9nsd_029570,0.004068217
1.9973397,2.3772726,dsgdb9nsd_114910,0.0037123018
2.084056,2.845815,dsgdb9nsd_013604,0.0042758337
1.5943642,2.267674,dsgdb9nsd_095683,0.0034182854
2.0464454,1.9298528,dsgdb9nsd_114237,0.0034182854
2.259337,3.126283,dsgdb9nsd_085644,0.0042758337
1.2672046,1.6863611,dsgdb9nsd_002464,0.004068217
1.4830457,1.4826949,dsgdb9nsd_079450,0.004068217
2.2860594,2.3752244,dsgdb9nsd_022175,0.0038813613
1.3868076,3.9172027,dsgdb9nsd_044742,0.004768924
2.386405,2.2606776,dsgdb9nsd_125542,0.012628512
1.7836051,1.9374948,dsgdb9nsd_085676,0.009693345
2.4089503,3.959434,dsgdb9nsd_023967,0.013850014
2.780346,2.4241095,dsgdb9nsd_112130,0.009693345
1.8540381,4.864278,dsgdb9nsd_105569,0.013338532
2.1401584,2.5893083,dsgdb9nsd_067696,0.013338532
2.8225994,2.5637555,dsgdb9nsd_024522,0.013548192
2.2325876,2.9911983,dsgdb9nsd_009710,0.012628512
1.6574117,3.4831364,dsgdb9nsd_007423,0.011258768
2.286762,2.1194284,dsgdb9nsd_106655,0.011903354
1.8550043,2.2792451,dsgdb9nsd_044304,0.013338532
2.143818,2.1020484,dsgdb9nsd_015544,0.013338532
2.749776,2.9607615,dsgdb9nsd_021829,0.013710944
1.57748,2.7773945,dsgdb9nsd_091284,0.011258768
1.4474084,2.1092882,dsgdb9nsd_003512,0.010682033
1.9759613,2.1769345,dsgdb9nsd_082102,0.010162972
1.779104,1.9452715,dsgdb9nsd_072512,0.0074063893
1.649699,2.7144966,dsgdb9nsd_009587,0.008563988
2.6874037,2.8576245,dsgdb9nsd_030256,0.008108573
2.8803623,3.3116763,dsgdb9nsd_079640,0.0077710883
2.673621,2.5926182,dsgdb9nsd_005399,0.008997831
1.7783294,2.1943004,dsgdb9nsd_067966,0.008108573
1.5763018,4.094141,dsgdb9nsd_029242,0.009550838
2.4679465,2.8880332,dsgdb9nsd_005040,0.009550838
1.9087877,3.6383476,dsgdb9nsd_054980,0.0077710883
2.0758538,4.4357977,dsgdb9nsd_090795,0.008108573
2.7574756,2.9152462,dsgdb9nsd_052001,0.008563988
1.8819327,2.4120529,dsgdb9nsd_042659,0.0074063893
2.2849753,2.658557,dsgdb9nsd_094154,0.010187678
2.7705212,3.4763615,dsgdb9nsd_076351,0.008108573
1.5956724,2.5338514,dsgdb9nsd_000374,0.009550838
1.8258656,3.3828542,dsgdb9nsd_113290,0.008997831
2.2789202,3.634663,dsgdb9nsd_030751,0.005151094
2.3754518,3.3185592,dsgdb9nsd_082011,0.0057153613
2.0626142,3.0810726,dsgdb9nsd_035273,0.0044213585
1.8447912,3.7051241,dsgdb9nsd_105009,0.0044213585
1.6227052,2.976683,dsgdb9nsd_058540,0.004638999
2.2867808,1.8488889,dsgdb9nsd_089092,0.004880822
1.8442941,2.2544007,dsgdb9nsd_113555,0.004224446
1.896747,2.2246816,dsgdb9nsd_099178,0.004638999
2.3485577,4.5378695,dsgdb9nsd_045838,0.0058278283
2.049544,2.6203992,dsgdb9nsd_078566,0.004880822
1.6478647,2.075088,dsgdb9nsd_117899,0.0044213585
1.6542073,2.8193088,dsgdb9nsd_013128,0.005453537
1.8680935,2.9102762,dsgdb9nsd_054191,0.004880822
2.6346686,2.5792108,dsgdb9nsd_119520,0.005151094
2.1861537,1.9747745,dsgdb9nsd_106203,0.004880822
1.9206327,2.6897702,dsgdb9nsd_117254,0.0044213585
2.1470819,2.2670932,dsgdb9nsd_012810,0.007906217
1.9216434,2.4711816,dsgdb9nsd_046963,0.0071246983
1.9820105,1.8734275,dsgdb9nsd_115098,0.0064994837
1.8416448,2.5497189,dsgdb9nsd_065212,0.0064994837
2.593023,2.8758533,dsgdb9nsd_032540,0.0071246983
1.959894,2.8917937,dsgdb9nsd_016376,0.0074924715
2.329273,2.45353,dsgdb9nsd_034575,0.007906217
2.0233777,2.5682912,dsgdb9nsd_062272,0.0071246983
2.1532247,4.7544937,dsgdb9nsd_093940,0.006795638
1.6794292,3.6184342,dsgdb9nsd_009524,0.0074924715
2.005647,2.0459335,dsgdb9nsd_081772,0.0062315343
1.7168795,2.4651258,dsgdb9nsd_115163,0.006795638
1.8505993,2.6452453,dsgdb9nsd_065150,0.0071246983
2.6822188,2.5950077,dsgdb9nsd_020975,0.0074924715
1.5285891,1.5905416,dsgdb9nsd_108141,0.006795638
2.013059,4.1694946,dsgdb9nsd_052467,0.009302615
1.878897,2.0931098,dsgdb9nsd_044493,0.0070459787
2.2744257,5.7784815,dsgdb9nsd_055607,0.007972518
2.2741883,1.9628457,dsgdb9nsd_085743,0.0070459787
1.4113265,1.906702,dsgdb9nsd_100021,0.0055244197
2.193791,2.415283,dsgdb9nsd_019917,0.0071522365
1.5447184,3.049999,dsgdb9nsd_011682,0.009367354
2.061837,3.9268882,dsgdb9nsd_056177,0.006677601
1.6281447,5.214523,dsgdb9nsd_023968,0.008376718
1.857647,1.6116445,dsgdb9nsd_012930,0.0070459787
2.0605834,3.1983252,dsgdb9nsd_030567,0.0075379787
1.8507471,1.8760849,dsgdb9nsd_071920,0.0071522365
2.072126,2.0027905,dsgdb9nsd_078397,0.0063460614
2.115191,3.1984444,dsgdb9nsd_065631,0.0071522365
1.8967288,2.1389277,dsgdb9nsd_011130,0.0071522365
2.0098464,4.578307,dsgdb9nsd_032811,0.0070459787
1.474372,1.7352054,dsgdb9nsd_006969,0.0063460614
2.0087068,3.060048,dsgdb9nsd_112248,0.0056783184
1.9771947,3.4310088,dsgdb9nsd_005541,0.0053451764
1.6646792,1.6894834,dsgdb9nsd_041171,0.0047840937
2.0790887,3.529557,dsgdb9nsd_067299,0.0050490494
2.7754362,2.8800204,dsgdb9nsd_023036,0.0053451764
1.4273305,1.6689624,dsgdb9nsd_070609,0.003954667
1.4012177,3.573715,dsgdb9nsd_063325,0.0047840937
1.9443626,2.5981295,dsgdb9nsd_046585,0.0053451764
2.1409192,3.5381415,dsgdb9nsd_055287,0.0050490494
2.5771008,3.6746764,dsgdb9nsd_026053,0.005527482
2.0189822,1.6909708,dsgdb9nsd_088844,0.0045456337
2.3094761,3.5946746,dsgdb9nsd_099381,0.0047840937
2.0434432,4.2519326,dsgdb9nsd_024586,0.0050490494
2.22098,2.2483747,dsgdb9nsd_061826,0.0045456337
3.2330341,3.7231128,dsgdb9nsd_005053,0.0059761694
2.1624835,3.4318523,dsgdb9nsd_048870,0.005753757
1.5765504,2.5781572,dsgdb9nsd_099531,0.0073137167
2.3179739,1.9857585,dsgdb9nsd_036915,0.0063574854
2.657342,3.3632727,dsgdb9nsd_023804,0.009043566
2.2141168,3.0780754,dsgdb9nsd_092032,0.0066443547
1.3845006,2.3020616,dsgdb9nsd_085449,0.006961421
1.7908975,2.08844,dsgdb9nsd_077089,0.0063574854
2.109247,2.9452784,dsgdb9nsd_091443,0.0073137167
1.723227,1.9941007,dsgdb9nsd_103624,0.005439503
2.0115595,4.7824063,dsgdb9nsd_123302,0.008420544
1.9721637,2.0067217,dsgdb9nsd_109305,0.0063574854
1.8681301,2.335466,dsgdb9nsd_101508,0.0073137167
1.792048,3.0212424,dsgdb9nsd_009880,0.0073137167
1.5126117,2.231803,dsgdb9nsd_121933,0.005439503
1.8949556,2.600097,dsgdb9nsd_033639,0.007090029
2.1108372,2.4646764,dsgdb9nsd_076046,0.006961421
1.5764564,1.9413543,dsgdb9nsd_068165,0.006961421
1.792466,1.6687037,dsgdb9nsd_048490,0.007865661
1.9627358,2.6973612,dsgdb9nsd_015928,0.007865661
2.2085233,2.2430189,dsgdb9nsd_115046,0.0069780303
2.3150244,2.0455842,dsgdb9nsd_020723,0.006287651
1.9228802,3.0865338,dsgdb9nsd_114184,0.0057353475
2.0517256,3.09926,dsgdb9nsd_084754,0.0066125356
