mono,model,id,mono_error
3.3360972,1.5426074,dsgdb9nsd_131691,0.045794703
3.3409212,1.9233234,dsgdb9nsd_128071,0.047156934
3.2777877,2.1089973,dsgdb9nsd_131971,0.04957655
2.2799065,1.5686575,dsgdb9nsd_129351,0.04301392
2.231332,3.051229,dsgdb9nsd_133445,0.058886077
2.9518192,3.758099,dsgdb9nsd_129336,0.047156934
2.4232917,2.655406,dsgdb9nsd_130912,0.054849453
2.0440266,1.9363939,dsgdb9nsd_132692,0.04957655
2.0228922,1.3069488,dsgdb9nsd_133070,0.045794703
2.9538388,1.8478863,dsgdb9nsd_129814,0.045794703
1.9278299,1.5936873,dsgdb9nsd_129264,0.04957655
2.4663687,1.6422303,dsgdb9nsd_130340,0.045794703
2.6119418,1.6340818,dsgdb9nsd_131504,0.04301392
1.4982178,1.5254946,dsgdb9nsd_133757,0.047156934
2.304013,1.9024558,dsgdb9nsd_132991,0.045794703
2.5978274,1.8217127,dsgdb9nsd_127568,0.045794703
1.5440832,1.8236022,dsgdb9nsd_133707,0.04301392
1.9730678,2.1045477,dsgdb9nsd_132132,0.04957655
1.9118234,2.1465018,dsgdb9nsd_133441,0.058886077
3.6964192,2.0009394,dsgdb9nsd_127205,0.047156934
2.4023058,1.6971283,dsgdb9nsd_128700,0.04301392
1.9290489,1.4805571,dsgdb9nsd_131789,0.045794703
2.3244634,1.4816817,dsgdb9nsd_128426,0.04056028
1.4757373,1.2475797,dsgdb9nsd_133635,0.04301392
4.916819,6.27452,dsgdb9nsd_133820,0.04301392
1.6672809,1.3497504,dsgdb9nsd_132312,0.0345772
2.5565464,1.6899359,dsgdb9nsd_131781,0.027335213
2.6244028,2.5387313,dsgdb9nsd_129176,0.0356028
3.115968,1.9012502,dsgdb9nsd_131778,0.028806241
2.714154,2.5195744,dsgdb9nsd_130595,0.0356028
2.5645478,2.2922466,dsgdb9nsd_130071,0.027335213
3.398915,2.202376,dsgdb9nsd_133255,0.0356028
3.5938392,2.3789768,dsgdb9nsd_131676,0.032378748
3.0584774,1.9878373,dsgdb9nsd_131838,0.030473413
2.449436,1.7334718,dsgdb9nsd_129825,0.028806241
3.1750057,1.9067469,dsgdb9nsd_129202,0.032378748
2.6981866,6.4513154,dsgdb9nsd_129393,0.032378748
3.1163194,1.7063563,dsgdb9nsd_131461,0.0356028
2.0471296,1.626336,dsgdb9nsd_133546,0.036709394
2.3570225,1.3634447,dsgdb9nsd_131608,0.027335213
4.5668325,2.334808,dsgdb9nsd_127956,0.032378748
3.185937,2.045941,dsgdb9nsd_129295,0.032378748
4.0711365,2.447287,dsgdb9nsd_129642,0.030473413
2.5278068,1.8257579,dsgdb9nsd_129870,0.028806241
2.4784257,2.7032378,dsgdb9nsd_133021,0.030473413
2.1118026,1.6321965,dsgdb9nsd_127647,0.027335213
4.316206,3.8781466,dsgdb9nsd_128065,0.032378748
3.772205,1.5254793,dsgdb9nsd_127197,0.032378748
1.6486535,1.2656616,dsgdb9nsd_132555,0.0345772
2.3965044,1.6121069,dsgdb9nsd_130201,0.028806241
2.6189322,1.6447521,dsgdb9nsd_130129,0.030473413
2.126919,2.2228103,dsgdb9nsd_133420,0.03700923
3.3681562,1.9256777,dsgdb9nsd_127868,0.028806241
3.7574556,2.0831559,dsgdb9nsd_131091,0.0356028
1.7059077,1.5870775,dsgdb9nsd_132190,0.0345772
2.4772236,1.7962722,dsgdb9nsd_128776,0.027335213
2.6416693,1.742942,dsgdb9nsd_127049,0.027335213
2.6162612,1.9953017,dsgdb9nsd_130278,0.032378748
3.6694322,1.7801313,dsgdb9nsd_133139,0.032378748
1.910526,1.4595907,dsgdb9nsd_132673,0.0345772
3.516205,2.0297446,dsgdb9nsd_130522,0.0356028
2.6053648,2.3017585,dsgdb9nsd_130087,0.028806241
2.2823205,1.7124579,dsgdb9nsd_129430,0.032378748
2.202348,1.7790085,dsgdb9nsd_132626,0.030473413
3.1919765,2.872012,dsgdb9nsd_131262,0.0345772
2.0815299,1.4871651,dsgdb9nsd_130379,0.0345772
2.2096772,1.5399053,dsgdb9nsd_127015,0.027335213
2.439631,1.5353366,dsgdb9nsd_131795,0.028806241
1.6766185,2.107815,dsgdb9nsd_133785,0.032378748
2.478431,1.602655,dsgdb9nsd_127110,0.02602763
3.2392685,2.3785205,dsgdb9nsd_129216,0.0345772
2.7428842,1.6003345,dsgdb9nsd_131406,0.032378748
3.1260343,1.5351692,dsgdb9nsd_130326,0.032378748
2.6599135,1.9690567,dsgdb9nsd_127422,0.028806241
3.2458315,2.1278524,dsgdb9nsd_131033,0.036709394
5.089336,2.759896,dsgdb9nsd_127010,0.030473413
2.5654142,1.929545,dsgdb9nsd_130880,0.036709394
1.7343394,1.7039219,dsgdb9nsd_132822,0.03700923
3.424802,2.4124582,dsgdb9nsd_129066,0.032378748
2.4321404,1.4265455,dsgdb9nsd_128827,0.027335213
3.0292482,2.1344373,dsgdb9nsd_131524,0.030473413
3.2944772,2.3360806,dsgdb9nsd_126895,0.027335213
3.3596606,1.9376916,dsgdb9nsd_129879,0.032378748
2.5297413,2.0936544,dsgdb9nsd_128579,0.027335213
2.6985788,2.072256,dsgdb9nsd_131193,0.030473413
1.6757516,1.381523,dsgdb9nsd_133692,0.032378748
2.4372218,1.8142977,dsgdb9nsd_130029,0.030473413
2.4947963,1.7461792,dsgdb9nsd_132661,0.032378748
2.7786493,1.6463351,dsgdb9nsd_127204,0.032378748
2.5553973,1.7610389,dsgdb9nsd_132846,0.0356028
2.1637156,2.2657099,dsgdb9nsd_131324,0.032378748
2.238466,2.1227481,dsgdb9nsd_131352,0.032378748
2.4874198,2.337464,dsgdb9nsd_133222,0.030473413
2.2413228,1.8253456,dsgdb9nsd_133605,0.0345772
3.1906793,1.8359425,dsgdb9nsd_128520,0.027335213
1.8589845,1.5110098,dsgdb9nsd_132785,0.0345772
2.7556977,2.1968794,dsgdb9nsd_130364,0.030473413
2.883077,2.1555815,dsgdb9nsd_130778,0.0356028
2.9958928,1.8448118,dsgdb9nsd_127823,0.028806241
1.222307,1.569941,dsgdb9nsd_133700,0.028806241
1.7743287,1.318498,dsgdb9nsd_132525,0.030473413
1.4861709,1.49903,dsgdb9nsd_132128,0.0356028
1.5726097,1.873084,dsgdb9nsd_133781,0.028806241
3.2843301,2.4189131,dsgdb9nsd_128895,0.0345772
2.2214005,1.918313,dsgdb9nsd_132918,0.032378748
1.3757931,1.1994485,dsgdb9nsd_133600,0.0356028
4.2734003,2.8933244,dsgdb9nsd_131707,0.0345772
5.7884073,3.0295873,dsgdb9nsd_126929,0.028806241
2.116315,1.5041497,dsgdb9nsd_128843,0.024857687
2.329395,2.0002532,dsgdb9nsd_132078,0.0356028
2.4707608,1.635902,dsgdb9nsd_130896,0.0345772
2.9658542,2.4662125,dsgdb9nsd_127900,0.030473413
2.3845682,1.8718119,dsgdb9nsd_132786,0.0345772
2.8364768,3.8212755,dsgdb9nsd_128422,0.027335213
2.5182168,1.5600203,dsgdb9nsd_131822,0.02602763
1.492735,1.7801155,dsgdb9nsd_132939,0.0356028
2.8728247,1.5993925,dsgdb9nsd_127144,0.02602763
2.8058546,1.5605296,dsgdb9nsd_128571,0.032378748
3.2271965,1.7796258,dsgdb9nsd_128155,0.027335213
3.0556293,2.0447702,dsgdb9nsd_127361,0.0345772
4.1823683,2.4936204,dsgdb9nsd_127880,0.028806241
3.4707725,1.8161768,dsgdb9nsd_127085,0.027335213
2.266674,1.6471814,dsgdb9nsd_132165,0.032378748
1.2411556,1.0334638,dsgdb9nsd_133671,0.02602763
1.9744742,1.5121708,dsgdb9nsd_128207,0.02602763
3.1876047,2.020134,dsgdb9nsd_127739,0.030473413
1.9833791,1.790453,dsgdb9nsd_126956,0.027335213
3.5339754,1.745507,dsgdb9nsd_128121,0.027335213
2.2424672,1.1574973,dsgdb9nsd_127237,0.027335213
3.4348469,2.1097562,dsgdb9nsd_126942,0.027335213
2.9558117,1.7029572,dsgdb9nsd_133128,0.030473413
1.6397101,1.6237444,dsgdb9nsd_133696,0.028806241
2.558992,1.661892,dsgdb9nsd_130997,0.032378748
2.8678434,1.8672432,dsgdb9nsd_127947,0.028806241
2.6404502,1.9562376,dsgdb9nsd_128658,0.02602763
1.4328727,1.4423074,dsgdb9nsd_133642,0.028806241
3.5380917,2.307913,dsgdb9nsd_129901,0.0356028
2.2980583,2.1647022,dsgdb9nsd_133232,0.032378748
2.449717,3.2162209,dsgdb9nsd_132001,0.03700923
1.7769476,1.0452915,dsgdb9nsd_133673,0.028806241
3.4227684,1.7201252,dsgdb9nsd_127180,0.032378748
2.546504,2.5725737,dsgdb9nsd_128876,0.03700923
2.2733905,1.827946,dsgdb9nsd_133356,0.0356028
3.7210608,2.0882194,dsgdb9nsd_127821,0.030473413
