# delta_A r_A E_eV F_stretch_eV_A
-8.000000000000000167e-02 8.264426060010402475e-01 -2.316549320104347487e+01 4.192018985880007875e+01
-7.000000000000000666e-02 8.364426060010401454e-01 -2.334131644182816245e+01 2.515861219005162397e+01
-5.999999999999999778e-02 8.464426060010401542e-01 -2.341258388402248158e+01 4.495564220932682709e+00
-5.000000000000000278e-02 8.564426060010401631e-01 -2.342226690046728166e+01 2.135369805742695914e-01
-4.000000000000000083e-02 8.664426060010401720e-01 -2.343065558958838324e+01 2.209618814029344236e+00
-2.999999999999999889e-02 8.764426060010401809e-01 -2.344437441184065918e+01 2.340010458581227137e+00
-2.000000000000000042e-02 8.864426060010401898e-01 -2.345523750396279183e+01 1.472681219360406413e+00
-1.000000000000000021e-02 8.964426060010401986e-01 -2.346087379341818391e+01 5.888775951779793294e-01
0.000000000000000000e+00 9.064426060010402075e-01 -2.346239717203996733e+01 -1.856642585668524803e-02
1.000000000000000021e-02 9.164426060010402164e-01 -2.346112585638255865e+01 -4.589706943365856051e-01
2.000000000000000042e-02 9.264426060010403363e-01 -2.345769404009592662e+01 -8.369314814602561992e-01
2.999999999999999889e-02 9.364426060010402342e-01 -2.345235015556803404e+01 -1.186128968594909905e+00
4.000000000000000083e-02 9.464426060010402431e-01 -2.344525346663724008e+01 -1.507578092374453949e+00
5.000000000000000278e-02 9.564426060010403630e-01 -2.343656800551245567e+01 -1.798020445887932306e+00
5.999999999999999778e-02 9.664426060010402608e-01 -2.342646519537750294e+01 -2.057018759192436708e+00
7.000000000000000666e-02 9.764426060010402697e-01 -2.341511216788074279e+01 -2.286318353644259282e+00
8.000000000000000167e-02 9.864426060010401676e-01 -2.340266222639190019e+01 -2.488654939503462504e+00
