ray,direction,orientation,r_A,E_int_kcal,E_MM_kcal,E_ML_kcal,ml_scale,wall_eV,mean_abs_F_eV_A,max_abs_F_eV_A,mean_abs_dF_kcal_A,max_abs_dF_kcal_A,dFcom_kcal_A
2,0,2,8.845714285714285,-0.15546797468191384,-0.15546797468186366,-5.018450455543389e-14,0.0,0.0,0.9587685684634399,1.4196832788651537,0.018824567467061445,0.03541834211015897,0.03641088870423968
2,0,2,9.108571428571427,-0.1326078339778471,-0.1326078339777857,-6.138550995640758e-14,0.0,0.0,0.9587282855460992,1.419135952082922,0.01724791082684211,0.02941264243584748,0.032311963129255536
2,0,2,9.37142857142857,-0.1125518816680799,-0.11255188166813934,5.944533580659605e-14,0.0,0.0,0.9586919864064528,1.4186820193455723,0.015488774294882728,0.02488469337089572,0.027132138902996213
2,0,2,9.634285714285713,-0.0951621247182119,-0.09516212471823912,2.7222443483437832e-14,0.0,0.0,0.9586598293706793,1.4183090367761324,0.013732307522595974,0.022057416724430925,0.021787273868677497
2,0,2,9.897142857142857,-0.08014630595320757,-0.08014630595315606,-5.1504623049120074e-14,0.0,0.0,0.9586314712573938,1.4180040073221498,0.012067239048345927,0.01894296159185159,0.016829511239451356
2,0,2,10.16,-0.06713418965273786,-0.06713418965273454,-3.3202980295743424e-15,0.0,0.0,0.9586062766725773,1.417755113086753,0.010521866713682186,0.015884954639530668,0.012598341253917941
2,0,2,10.422857142857143,-0.05571155110129375,-0.05571155110138572,9.196825506013751e-14,0.0,0.0,0.9585834074646821,1.417551936978174,0.009083535572545784,0.01305452435394743,0.009284362343293148
2,0,2,10.685714285714285,-0.04544094549795119,-0.0454409454979779,2.670239680410691e-14,0.0,0.0,0.9585618761211222,1.4173849404566072,0.007710817395281072,0.010544875138235417,0.006918018194999277
2,0,2,10.948571428571427,-0.035890130888528174,-0.03589013088860364,7.54667738890602e-14,0.0,0.0,0.958540627011509,1.417244652610899,0.006344865488991486,0.0087762133876575,0.005352429421424552
2,0,2,11.21142857142857,-0.02668278308190975,-0.0266827830818855,-2.4252176872643916e-14,0.0,0.0,0.9585186968560728,1.4171209557872142,0.004923317329736335,0.006749146602406733,0.00433918650631853
2,0,2,11.474285714285713,-0.017578106960967947,-0.017578106961002128,3.418056804390876e-14,0.0,0.0,0.9584954868715098,1.4170028959974217,0.0033970849686008214,0.004489465599730286,0.0035651281890844363
2,0,2,11.737142857142857,-0.008573034903573185,-0.008573034903523213,-4.997198547974577e-14,0.0,0.0,0.9584711397082097,1.4168795184145735,0.001747672246301983,0.0023376169837345325,0.002437950890700785
2,0,2,12.0,0.0,0.0,0.0,0.0,0.0,0.9584469378118741,1.4167422549957858,0.0,0.0,0.0
3,0,3,2.8,23.24056503936663,0.020189752317635135,23.220375287048995,1.0,0.0,2.0650980725699544,4.82674152475724,38.084531198516295,88.16604940588813,52.322670497269506
3,0,3,3.0628571428571427,21.792317504879723,0.020189752317635135,21.77212775256209,1.0,0.0,1.1260628764087262,2.230964025417785,22.319061004679217,47.65392268627042,63.836329306774516
3,0,3,3.3257142857142856,5.363660036841938,0.020189752317635135,5.343470284524303,1.0,0.0,0.994395437167632,1.7341545840222115,14.218875463364409,30.131431618687728,36.120950796379375
3,0,3,3.588571428571428,1.1613571036029635,0.020189752317635135,1.1411673512853284,1.0,0.0,0.8984940169698031,1.608451178928391,6.689785757758262,11.067237316600432,10.343109380820998
3,0,3,3.8514285714285714,-1.1910398649324414,0.020189752317635135,-1.2112296172500767,1.0,0.0,0.9354854506683022,1.496903422697573,3.0688376799154855,5.329919869268903,9.190093123631806
3,0,3,4.114285714285714,-1.9812264394357544,0.020189752317635135,-2.0014161917533895,1.0,0.0,0.949318286604951,1.454079340159194,1.140445812825135,2.340720313935566,0.7541182848471444
3,0,3,4.377142857142857,-2.059984960622032,0.020189752317635135,-2.0801747129396677,1.0,0.0,0.9553632184304746,1.4644537401774307,0.9104026531679205,1.5856105200060808,0.4450766281203091
3,0,3,4.64,-1.8118619244069454,0.020189752317635135,-1.8320516767245807,1.0,0.0,0.9574953343299637,1.4673340120821112,0.8490179500843046,1.3737897677444233,1.1510877663476209
3,0,3,4.902857142857142,-1.4456197612492707,0.020189752317635135,-1.465809513566906,1.0,0.0,0.959120127627693,1.451797795087312,0.6508940325134683,1.1603649747064377,1.2136839312373635
3,0,3,5.1657142857142855,-1.1308597364513684,0.020189752317635135,-1.1510494887690035,1.0,0.0,0.9595242211751346,1.431346675770596,0.4744609545101811,1.0214790203817867,1.0699369746557426
3,0,3,5.428571428571429,-0.8920646908641059,0.020189752317635135,-0.912254443181741,1.0,0.0,0.9585911512987062,1.4163010227377264,0.36199540881672493,0.7813535833101214,0.8663386396688113
3,0,3,5.691428571428571,-0.7029929093762106,0.020189752317635135,-0.7231826616938457,1.0,0.0,0.9577956585265456,1.408790152735587,0.32092182740185854,0.5743654911340031,0.6718317445041965
3,0,3,5.954285714285714,-0.5576593368437192,0.020189752317635135,-0.5778490891613542,1.0,0.0,0.9577782967575695,1.4066567892725463,0.27711193504764525,0.511437538237077,0.45686591386429076
3,0,3,6.217142857142857,-0.4516874224168596,0.020189752317635135,-0.4718771747344947,1.0,0.0,0.9585867456779538,1.4111612241044655,0.24959889582555103,0.5254494393943764,0.2945525601010698
3,0,3,6.4799999999999995,-0.37842468040922567,0.020189752317635135,-0.3986144327268608,1.0,0.0,0.9596176417479365,1.41801440214842,0.2275904534707874,0.4683811410061419,0.17847352686333626
3,0,3,6.742857142857142,-0.32193346785778143,0.020658294974416715,-0.34259176283219817,0.9671991017264268,0.0,0.9602181800755625,1.4221061799507193,0.20274642601874293,0.34266903000353593,0.1858168119938554
3,0,3,7.005714285714285,-0.2710071700265105,-0.012941926879918415,-0.25806524314659207,0.7844476532096393,0.0,0.9599050577508643,1.422242591206759,0.16148044488899252,0.23123909075732282,0.13027408695010056
3,0,3,7.268571428571428,-0.2452988277470262,-0.09832716233762594,-0.14697166540940027,0.47679520179622853,0.0,0.9589947239505114,1.4214388340432715,0.10768160807115025,0.17268615812785001,0.05901656791159812
3,0,3,7.531428571428571,-0.2350610951578343,-0.18428296080343368,-0.050778134354400636,0.17984121206342998,0.0,0.9582956833876951,1.4186298045651473,0.06057865678999889,0.11853211645872158,0.03163204293872187
3,0,3,7.794285714285714,-0.22640056576440595,-0.22122715220987738,-0.005173413554528568,0.020778930647087437,0.0,0.9581045161607122,1.4165699448510922,0.037314125210845255,0.0829227367568828,0.026857632723952078
3,0,3,8.057142857142857,-0.21131291785705253,-0.21131291785699988,-5.264472538457632e-14,0.0,0.0,0.9581070653823438,1.416289568596111,0.026871497395546163,0.06704971511609217,0.037556572253569495
