offset,distance,delta_E_total,delta_E_spooky,delta_E_mbd,E_elec,E_rep,E_neural,q_max_abs,q_rms,q_net_monA,q_net_monB
0.0,2.0,3658.6123257172126,3661.0414536953012,-2.4291279780885464,-518.2507697178988,3.758836233883287e-32,3445.5991917327196,5.0430217,2.4266868,-8.922043,4.339092
0.0,2.2,3260.930123257946,3263.1532255230336,-2.2231022650878263,1.136020791852432,1.2391540247722716e-31,2528.3241730507007,1.877728,1.232027,-1.3716727,5.9709306
0.0,2.4,3352.0149809190134,3354.1696573936983,-2.1546764746851057,695.6361427212161,4.402474876425784e-31,1924.8404829920019,1.7459878,1.0366684,3.9408088,4.231103
0.0,2.6,2880.045442024833,2882.000925459745,-1.955483434911784,5.895028743526679,1.6660890145403822e-30,2142.4128650357375,1.2802871,0.843617,2.1442904,0.19043899
0.0,2.8,1884.6287740145685,1886.521622322609,-1.892848308040148,-48.103296215910355,6.642108354719565e-30,1200.9318868580385,1.9008238,1.0714353,2.690688,-1.217413
0.0,3.0,784.8918938673428,786.7456787922529,-1.8537849249100269,-39.881861040841514,2.7606877885590194e-29,92.93450815261372,2.090182,1.2396793,3.445599,-2.2121701
0.0,3.2,1709.0286251052148,1710.8204160051248,-1.7917908999098753,26.12395880474568,1.1847336020408278e-28,951.0034255198984,1.9768164,1.2724305,4.2624154,-1.9582798
0.0,3.4000000000000004,2919.781764000502,2921.4251167328202,-1.643352732318613,47.665380988827785,5.203286895660605e-28,2140.066704063512,1.4666013,0.9161282,3.7429245,-2.1066904
0.0,3.6,3987.3569188797082,3988.9158510020065,-1.5589321222981622,141.00463455390005,2.3199552447603604e-27,3114.218184767626,1.0368869,0.6939549,4.315998,-1.1874996
0.0,3.8,3492.6584184007606,3494.082431598488,-1.4240131977269939,104.6073579307072,1.042366446886463e-26,2655.7820419873,0.98543876,0.60319036,3.760789,-0.84149647
0.0,4.0,2458.3011852647182,2459.545767957664,-1.2445826929455666,76.50420087663748,4.688163881576858e-26,1649.3485354005456,0.94151753,0.50335515,2.921896,0.01918903
0.0,4.2,1934.3795814420357,1935.5969815909543,-1.2174001489187605,79.29730489554014,2.0979017035622265e-25,1122.6066450149337,0.93607855,0.49655628,2.863262,0.36955094
0.0,4.4,1952.8134215413756,1953.9065873099034,-1.0931657685275455,29.330599638988332,9.290015716702062e-25,1190.8829559904343,0.9127699,0.49426562,2.4804897,-0.17601058
0.0,4.6,2254.898326862848,2255.844729685767,-0.9464028229186074,18.85636197748351,4.0509334597853634e-24,1503.295336027803,0.92401284,0.46164924,2.2129228,-0.59258914
0.0,4.800000000000001,1553.2263886615528,1553.9876825235967,-0.7612938620439476,-29.150271416719786,1.7318046769993608e-23,849.4449222598358,0.86002445,0.5325487,0.57726455,-0.4242046
0.0,5.0,1048.9107223316055,1049.61776272862,-0.7070403970144499,-21.694025048701835,7.23084638432028e-23,337.6187560968411,0.8068902,0.47570816,0.7490463,0.43284184
0.0,5.2,642.0221474306159,642.6011004074591,-0.5789529768432029,15.786115717870262,2.938688659714646e-22,-106.87804699089183,0.748302,0.4347673,1.0867134,1.2877997
0.0,5.4,464.6826379840701,465.2140340007101,-0.5313960166399601,43.1343914586677,1.1592095853874839e-21,-311.61338913843827,0.7559484,0.4216809,1.5095015,1.399291
0.0,5.6,448.14576850884345,448.50867512251335,-0.3629066136698271,16.157749045367222,4.4273675667499005e-21,-301.3421056033345,0.7651513,0.36527482,1.4362029,0.5399449
0.0,5.800000000000001,427.37495385652954,427.6454170283725,-0.27046317184287316,20.315355489451843,1.6339637871397714e-20,-326.36297014156,0.7674881,0.37474146,1.4998893,0.668924
0.0,6.0,342.3573802081403,342.53619211097924,-0.1788119028388877,15.046362325191064,5.817914129589604e-20,-406.2032018946925,0.67472714,0.3577593,1.3168076,0.674302
0.0,6.2,224.8809605546249,225.04755411942637,-0.16659356480140453,11.498713749380418,1.996189777559276e-19,-520.1441913104347,0.5530543,0.33990058,1.035397,0.88015664
0.0,6.4,204.8018773795468,204.92939353528845,-0.12751615574155162,11.27778439296336,6.594345622332077e-19,-540.0414225381555,0.57379603,0.36183828,0.9484967,1.0908338
0.0,6.6000000000000005,69.94399837449384,69.99280627230507,-0.04880789781118455,28.24925158650625,2.096296255229337e-18,-691.9494769946818,0.5889598,0.3635023,1.2282641,1.302403
0.0,6.800000000000001,14.408626648315362,14.358521644210896,0.050105004104493034,29.9274968583912,6.41096105079426e-18,-749.262006894661,0.576921,0.36358723,1.2865939,1.309859
0.0,7.0,5.200474500435234,5.155423798550942,0.04505070188431892,28.99798056718043,1.8862636354937257e-17,-757.5355884491102,0.5700126,0.36279488,1.2954032,1.2963185
0.0,7.2,4.373541753776067,4.341886399199325,0.0316553545768552,28.25807597776625,5.340625112755968e-17,-757.6092212590476,0.5694133,0.3625537,1.2954819,1.2954819
0.0,7.4,3.8367390362252536,3.8449494648419886,-0.008210428616664434,27.580307748367556,1.4557580889461275e-16,-757.4283899640062,0.57009387,0.3627508,1.2954819,1.2956634
0.0,7.6000000000000005,2.9501287007626615,2.9501287007627752,0.0,26.99072570190639,3.8225945733399184e-16,-757.7336286816243,0.5695661,0.3625951,1.2954979,1.2954819
0.0,7.800000000000001,2.412857975574525,2.4128579755746387,0.0,26.45338625092964,9.677290298567886e-16,-757.7335599558356,0.5695661,0.3625951,1.2954979,1.2954819
0.0,8.0,2.0458952526728353,2.045895252672949,0.0,25.96213156477613,2.363421711546732e-15,-757.6092679925838,0.5694133,0.3625537,1.2954819,1.2954819
0.0,8.2,1.6148910908948437,1.6148910908949574,0.0,25.531028437862492,5.440059560841653e-15,-757.6091690274482,0.5694133,0.3625537,1.2954819,1.2954819
0.0,8.4,1.5773723083663072,1.5773723083664208,0.0,25.13168487239021,1.1237057421081646e-14,-757.2473442445045,0.57009387,0.36294776,1.2956634,1.2956634
0.0,8.600000000000001,0.9806345327931467,0.9806345327932604,0.0,24.84024079506587,2.0682421969731495e-14,-757.5526379427532,0.57009387,0.36279216,1.2954979,1.2956634
0.0,8.8,0.5930870616811035,0.5930870616812172,0.0,24.63362358413086,3.430024980262759e-14,-757.7335682029303,0.5695661,0.3625951,1.2954979,1.2954819
0.0,9.0,0.5782202990848191,0.5782202990849328,0.0,24.49441537571497,5.01654959563054e-14,-757.6092267571107,0.5694133,0.3625537,1.2954819,1.2954819
0.0,9.2,0.48827198692686125,0.48827198692697493,0.0,24.404505549998625,5.928289581380797e-14,-757.6092652435524,0.5694133,0.3625537,1.2954819,1.2954819
0.0,9.4,0.7572372333063413,0.757237233306455,0.0,24.311629519245038,4.547832231424738e-14,-757.2474239664192,0.57009387,0.36294776,1.2956634,1.2956634
0.0,9.600000000000001,0.7159797678764335,0.7159797678765472,0.0,24.270317073184216,1.4280770798783217e-14,-757.2473689857883,0.57009387,0.36294776,1.2956634,1.2956634
0.0,9.8,0.21869095748127165,0.21869095748138534,0.0,24.25926596637263,3.1020341255187245e-16,-757.7336066893719,0.5695661,0.3625951,1.2954979,1.2954819
0.0,10.0,0.30797950206840596,0.30797950206851965,0.0,24.22419657095089,5.162580189424493e-24,-757.609248749363,0.5694133,0.3625537,1.2954819,1.2954819
1.0,2.0,3333.2935440215138,3335.505624535694,-2.212080514180575,-7.94707083073464,1.5493974082588953e-31,2609.759663685948,1.3283302,0.87035346,0.11435354,-2.1422641
1.0,2.2,2196.6973819393716,2198.7210857432565,-2.0237038038853097,-7.84741843722221,4.90593990111709e-31,1472.875472499998,1.652858,0.96345294,3.1663308,-1.4792126
1.0,2.4,2062.3520542619126,2064.3434975507944,-1.991443288881908,6.810703660907516,1.6661144956316622e-30,1323.839762209406,1.8403255,0.8453534,2.5803123,-0.58280087
1.0,2.6,2122.726896998256,2124.567257355172,-1.840360356915622,-38.737791084624824,6.0067541503262375e-30,1429.6120167593162,2.1060596,1.0853025,2.9745042,-1.2712533
1.0,2.8,3189.5987712321435,3191.3530959516715,-1.754324719527946,-50.6767471162908,2.2764110827958803e-29,2508.3368113874817,1.8517776,0.9190555,1.6098439,-2.5506358
1.0,3.0,4540.910786554886,4542.587870187175,-1.6770836322888831,-35.98603524919307,8.983109558273426e-29,3844.8808737558875,1.4332035,0.7280454,1.2008975,-1.661369
1.0,3.2,4843.784469650931,4845.37755257447,-1.5930829235397734,-7.149895667139922,3.658386937963217e-28,4118.83441656113,1.2766967,0.74996895,2.3675585,-1.2241938
1.0,3.4000000000000004,4242.190890257601,4243.784943307947,-1.5940530503462123,30.526400870822044,1.5249979372571028e-27,3479.5655107566445,1.073843,0.6559947,2.7696497,-1.3586504
1.0,3.6,3651.8016335187767,3653.3154874717447,-1.5138539529681188,91.55087109336161,6.457032296929867e-27,2828.0715846979024,1.236613,0.6274962,2.9754305,0.0038098693
