# delta_A r_A E_eV F_stretch_eV_A
-8.000000000000000167e-02 8.781320622869319692e-01 -8.997640892485392783e+00 5.366682187847862551e+00
-7.000000000000000666e-02 8.881320622869319781e-01 -9.020539877718688260e+00 3.925803833774274221e+00
-5.999999999999999778e-02 8.981320622869319870e-01 -9.036983227742910074e+00 2.765409870328457309e+00
-5.000000000000000278e-02 9.081320622869319958e-01 -9.048303648824727929e+00 1.859250220466165171e+00
-4.000000000000000083e-02 9.181320622869318937e-01 -9.055691332916392611e+00 1.176845110673032879e+00
-2.999999999999999889e-02 9.281320622869320136e-01 -9.060177613605606695e+00 6.849690980019238484e-01
-2.000000000000000042e-02 9.381320622869319115e-01 -9.062622002096498264e+00 3.489912939005496151e-01
-1.000000000000000021e-02 9.481320622869320314e-01 -9.063711406842017482e+00 1.340888457972475301e-01
0.000000000000000000e+00 9.581320622869320403e-01 -9.063959201991455217e+00 6.321806012660443133e-03
1.000000000000000021e-02 9.681320622869320491e-01 -9.063714463973344238e+00 -6.645883733100077517e-02
2.000000000000000042e-02 9.781320622869320580e-01 -9.063170796402799212e+00 -1.138840432591788493e-01
2.999999999999999889e-02 9.881320622869319559e-01 -9.062381538267491266e+00 -1.625066044766100282e-01
4.000000000000000083e-02 9.981320622869320758e-01 -9.061275424191833849e+00 -2.353766141927064182e-01
5.000000000000000278e-02 1.008132062286932085e+00 -9.059675254512235654e+00 0.000000000000000000e+00
5.999999999999999778e-02 1.018132062286932094e+00 -9.057319109730947559e+00 -5.267089141178361578e-01
7.000000000000000666e-02 1.028132062286931880e+00 -9.053877099604648038e+00 -7.713042177740287997e-01
8.000000000000000167e-02 1.038132062286932111e+00 -9.048977312629073566e+00 -1.092222602586049973e+00
