offset,distance,delta_E_total,delta_E_spooky,delta_E_mbd,E_elec,E_rep,E_neural,q_max_abs,q_rms,q_net_monA,q_net_monB
0.0,10.0,-0.06197416715428972,-0.06197416715428972,0.0,0.0,8.908212078896248e-26,-432.39939425231904,0.0,0.0,0.0,0.0
1.0,2.0,-4.9777263994710665,-4.9777263994710665,0.0,0.0,4.949470889357378e-31,-437.3151464846358,0.0,0.0,0.0,0.0
1.0,2.2,-12.323226657176065,-12.323226657176065,0.0,0.0,1.5698309393243434e-30,-444.6606467423408,0.0,0.0,0.0,0.0
1.0,2.4,-15.640406049850014,-15.640406049850014,0.0,0.0,5.349852701425712e-30,-447.97782613501477,0.0,0.0,0.0,0.0
1.0,2.6,-17.13856226521085,-17.13856226521085,0.0,0.0,1.9381204283346285e-29,-449.4759823503756,0.0,0.0,0.0,0.0
1.0,2.8,-16.85613776038622,-16.85613776038622,0.0,0.0,7.38572054765416e-29,-449.19355784555097,0.0,0.0,0.0,0.0
1.0,3.0,-15.364975081276327,-15.364975081276327,0.0,0.0,2.9313790915481735e-28,-447.7023951664411,0.0,0.0,0.0,0.0
1.0,3.2,-13.8453544276108,-13.8453544276108,0.0,0.0,1.2004976840943249e-27,-446.18277451277555,0.0,0.0,0.0,0.0
1.0,3.4000000000000004,-12.827509003822115,-12.827509003822115,0.0,0.0,5.029660101560664e-27,-445.16492908898687,0.0,0.0,0.0,0.0
1.0,3.6,-11.953141034439057,-11.953141034439057,0.0,0.0,2.1388530210575148e-26,-444.2905611196038,0.0,0.0,0.0,0.0
1.0,3.8,-11.104767907347082,-11.104767907347082,0.0,0.0,9.166028655348462e-26,-443.44218799251183,0.0,0.0,0.0,0.0
1.0,4.0,-10.00115269934912,-10.00115269934912,0.0,0.0,3.932731351562106e-25,-442.3385727845139,0.0,0.0,0.0,0.0
1.0,4.2,-8.644670573700182,-8.644670573700182,0.0,0.0,1.6793935281989845e-24,-440.98209065886493,0.0,0.0,0.0,0.0
1.0,4.4,-7.097427651068756,-7.097427651068756,0.0,0.0,7.099394023524933e-24,-439.4348477362335,0.0,0.0,0.0,0.0
1.0,4.6,-5.597907916061558,-5.597907916061558,0.0,0.0,2.9567396036985924e-23,-437.9353280012263,0.0,0.0,0.0,0.0
1.0,4.800000000000001,-4.335024816462578,-4.335024816462578,0.0,0.0,1.2079114422940423e-22,-436.67244490162733,0.0,0.0,0.0,0.0
1.0,5.0,-3.3084264762341036,-3.3084264762341036,0.0,0.0,4.822249825967457e-22,-435.64584656139886,0.0,0.0,0.0,0.0
1.0,5.2,-2.379165844957072,-2.379165844957072,0.0,0.0,1.87500167119267e-21,-434.7165859301218,0.0,0.0,0.0,0.0
1.0,5.4,-1.4702260548618824,-1.4702260548618824,0.0,0.0,7.080584295730352e-21,-433.80764614002663,0.0,0.0,0.0,0.0
1.0,5.6,-0.8317469843067329,-0.8317469843067329,0.0,0.0,2.5906245899986562e-20,-433.1691670694715,0.0,0.0,0.0,0.0
1.0,5.800000000000001,-0.3785306476437995,-0.3785306476437995,0.0,0.0,9.16551225850514e-20,-432.71595073280855,0.0,0.0,0.0,0.0
1.0,6.0,-0.11334806867046154,-0.11334806867046154,0.0,0.0,3.130747318617465e-19,-432.4507681538352,0.0,0.0,0.0,0.0
1.0,6.2,-0.07477365802861868,-0.07477365802861868,0.0,0.0,1.0312783147793315e-18,-432.41219374319337,0.0,0.0,0.0,0.0
1.0,6.4,-0.0013635196463610555,-0.0013635196463610555,0.0,0.0,3.2732763064728645e-18,-432.3387836048111,0.0,0.0,0.0,0.0
1.0,6.6000000000000005,-0.0014075041511318886,-0.0014075041511318886,0.0,0.0,1.0006055701452744e-17,-432.3388275893159,0.0,0.0,0.0,0.0
1.0,6.800000000000001,-0.002771023797492944,-0.002771023797492944,0.0,0.0,2.9452556485766186e-17,-432.34019110896224,0.0,0.0,0.0,0.0
1.0,7.0,-0.002771023797492944,-0.002771023797492944,0.0,0.0,8.348100611833088e-17,-432.34019110896224,0.0,0.0,0.0,0.0
1.0,7.2,-0.002771023797492944,-0.002771023797492944,0.0,0.0,2.279165163467666e-16,-432.34019110896224,0.0,0.0,0.0,0.0
1.0,7.4,-0.0013635196463610555,-0.0013635196463610555,0.0,0.0,5.996559416461987e-16,-432.3387836048111,0.0,0.0,0.0,0.0
1.0,7.6000000000000005,-0.0014075041511318886,-0.0014075041511318886,0.0,0.0,1.5214249780591547e-15,-432.3388275893159,0.0,0.0,0.0,0.0
1.0,7.800000000000001,-0.002771023797492944,-0.002771023797492944,0.0,0.0,3.725375103767074e-15,-432.34019110896224,0.0,0.0,0.0,0.0
1.0,8.0,-0.03237259547591975,-0.03237259547591975,0.0,0.0,8.809012159652138e-15,-432.36979268064067,0.0,0.0,0.0,0.0
1.0,8.2,-0.030965091324787863,-0.030965091324787863,0.0,0.0,1.9647991028335296e-14,-432.36838517648954,0.0,0.0,0.0,0.0
1.0,8.4,0.0,0.0,0.0,0.0,3.910908989217648e-14,-432.3374200851648,0.0,0.0,0.0,0.0
1.0,8.600000000000001,0.0,0.0,0.0,0.0,6.931512578461336e-14,-432.3374200851648,0.0,0.0,0.0,0.0
1.0,8.8,-0.031009075829501853,-0.031009075829501853,0.0,0.0,1.1093311797364194e-13,-432.36842916099437,0.0,0.0,0.0,0.0
1.0,9.0,-0.06197416715428972,-0.06197416715428972,0.0,0.0,1.561405120850701e-13,-432.3993942523192,0.0,0.0,0.0,0.0
1.0,9.2,-0.030965091324787863,-0.030965091324787863,0.0,0.0,1.7507004357417243e-13,-432.3683851764897,0.0,0.0,0.0,0.0
1.0,9.4,0.0,0.0,0.0,0.0,1.2034689270696696e-13,-432.33742008516487,0.0,0.0,0.0,0.0
1.0,9.600000000000001,0.0,0.0,0.0,0.0,2.5153135302019183e-14,-432.33742008516475,0.0,0.0,0.0,0.0
1.0,9.8,-0.031009075829501853,-0.031009075829501853,0.0,0.0,5.069885010860931e-17,-432.36842916099425,0.0,0.0,0.0,0.0
1.0,10.0,-0.06197416715428972,-0.06197416715428972,0.0,0.0,9.076996579127843e-26,-432.39939425231904,0.0,0.0,0.0,0.0
2.0,2.0,-15.244413553831293,-15.244413553831293,0.0,0.0,2.62123790824593e-29,-447.58183363899605,0.0,0.0,0.0,0.0
2.0,2.2,-15.143777007025676,-15.143777007025676,0.0,0.0,7.38572054765416e-29,-447.4811970921904,0.0,0.0,0.0,0.0
2.0,2.4,-14.449217692949105,-14.449217692949105,0.0,0.0,2.2146518136919675e-28,-446.78663777811386,0.0,0.0,0.0,0.0
2.0,2.6,-13.466515888433946,-13.466515888433946,0.0,0.0,7.008701019910944e-28,-445.8039359735987,0.0,0.0,0.0,0.0
2.0,2.8,-12.719834936260895,-12.719834936260895,0.0,0.0,2.321879854355087e-27,-445.05725502142565,0.0,0.0,0.0,0.0
2.0,3.0,-12.106602971416635,-12.106602971416635,0.0,0.0,7.988544094582823e-27,-444.4440230565814,0.0,0.0,0.0,0.0
2.0,3.2,-11.682988206432015,-11.682988206432015,0.0,0.0,2.83297002925271e-26,-444.02040829159677,0.0,0.0,0.0,0.0
2.0,3.4000000000000004,-11.034656606819055,-11.034656606819055,0.0,0.0,1.0280866014904029e-25,-443.3720766919838,0.0,0.0,0.0,0.0
2.0,3.6,-10.1360531753337,-10.1360531753337,0.0,0.0,3.7921595877670187e-25,-442.47347326049845,0.0,0.0,0.0,0.0
2.0,3.8,-8.94156598057856,-8.94156598057856,0.0,0.0,1.4127762493285948e-24,-441.2789860657433,0.0,0.0,0.0,0.0
2.0,4.0,-7.496103201875599,-7.496103201875599,0.0,0.0,5.2848115871248526e-24,-439.83352328704035,0.0,0.0,0.0,0.0
2.0,4.2,-6.043514933407494,-6.043514933407494,0.0,0.0,1.974201820219346e-23,-438.38093501857225,0.0,0.0,0.0,0.0
2.0,4.4,-4.731237235004926,-4.731237235004926,0.0,0.0,7.328358174219753e-23,-437.0686573201697,0.0,0.0,0.0,0.0
2.0,4.6,-3.6428846501457315,-3.6428846501457315,0.0,0.0,2.6909506549909903e-22,-435.9803047353105,0.0,0.0,0.0,0.0
2.0,4.800000000000001,-2.6950625578757013,-2.6950625578757013,0.0,0.0,9.73442565027908e-22,-435.03248264304045,0.0,0.0,0.0,0.0
2.0,5.0,-1.79738280098951,-1.79738280098951,0.0,0.0,3.456718061812008e-21,-434.13480288615426,0.0,0.0,0.0,0.0
2.0,5.2,-1.1810279363099312,-1.1810279363099312,0.0,0.0,1.2010920977460319e-20,-433.5184480214747,0.0,0.0,0.0,0.0
2.0,5.4,-0.5338839183244204,-0.5338839183244204,0.0,0.0,4.0724963008128605e-20,-432.8713040034892,0.0,0.0,0.0,0.0
2.0,5.6,-0.190936735001344,-0.190936735001344,0.0,0.0,1.34431595796987e-19,-432.5283568201661,0.0,0.0,0.0,0.0
2.0,5.800000000000001,0.006333768680121921,0.006333768680121921,0.0,0.0,4.3117690849863633e-19,-432.33108631648463,0.0,0.0,0.0,0.0
2.0,6.0,-0.002771023797492944,-0.002771023797492944,0.0,0.0,1.3416756581250784e-18,-432.34019110896224,0.0,0.0,0.0,0.0
2.0,6.2,-0.002771023797492944,-0.002771023797492944,0.0,0.0,4.045324220054804e-18,-432.34019110896224,0.0,0.0,0.0,0.0
2.0,6.4,-0.0013635196463610555,-0.0013635196463610555,0.0,0.0,1.1808516688929907e-17,-432.3387836048111,0.0,0.0,0.0,0.0
2.0,6.6000000000000005,-0.0014075041511318886,-0.0014075041511318886,0.0,0.0,3.3351120293635005e-17,-432.3388275893159,0.0,0.0,0.0,0.0
2.0,6.800000000000001,-0.002771023797492944,-0.002771023797492944,0.0,0.0,9.111020487430691e-17,-432.34019110896224,0.0,0.0,0.0,0.0
2.0,7.0,-0.002771023797492944,-0.002771023797492944,0.0,0.0,2.407228492099113e-16,-432.34019110896224,0.0,0.0,0.0,0.0
2.0,7.2,-0.002771023797492944,-0.002771023797492944,0.0,0.0,6.152222135031899e-16,-432.34019110896224,0.0,0.0,0.0,0.0
2.0,7.4,-0.0013635196463610555,-0.0013635196463610555,0.0,0.0,1.5214210104096028e-15,-432.3387836048111,0.0,0.0,0.0,0.0
2.0,7.6000000000000005,-0.0014075041511318886,-0.0014075041511318886,0.0,0.0,3.642368517898772e-15,-432.3388275893159,0.0,0.0,0.0,0.0
2.0,7.800000000000001,-0.002771023797492944,-0.002771023797492944,0.0,0.0,8.445499770150062e-15,-432.34019110896224,0.0,0.0,0.0,0.0
2.0,8.0,-0.03237259547591975,-0.03237259547591975,0.0,0.0,1.858986528381497e-14,-432.36979268064067,0.0,0.0,0.0,0.0
2.0,8.2,-0.030965091324787863,-0.030965091324787863,0.0,0.0,3.6821868111089815e-14,-432.3683851764896,0.0,0.0,0.0,0.0
2.0,8.4,0.0,0.0,0.0,0.0,6.518883373299911e-14,-432.3374200851648,0.0,0.0,0.0,0.0
2.0,8.600000000000001,0.0,0.0,0.0,0.0,1.0470073894073146e-13,-432.33742008516487,0.0,0.0,0.0,0.0
2.0,8.8,-0.031009075829501853,-0.031009075829501853,0.0,0.0,1.4971690455190907e-13,-432.3684291609944,0.0,0.0,0.0,0.0
2.0,9.0,-0.06197416715428972,-0.06197416715428972,0.0,0.0,1.758663862428869e-13,-432.3993942523192,0.0,0.0,0.0,0.0
2.0,9.2,-0.030965091324787863,-0.030965091324787863,0.0,0.0,1.3743228998389818e-13,-432.36838517648965,0.0,0.0,0.0,0.0
2.0,9.4,0.0,0.0,0.0,0.0,4.1030345445115117e-14,-432.3374200851648,0.0,0.0,0.0,0.0
2.0,9.600000000000001,0.0,0.0,0.0,0.0,6.602517549766185e-16,-432.33742008516475,0.0,0.0,0.0,0.0
2.0,9.8,-0.031009075829501853,-0.031009075829501853,0.0,0.0,9.015684432696282e-26,-432.36842916099425,0.0,0.0,0.0,0.0
2.0,10.0,-0.06197416715428972,-0.06197416715428972,0.0,0.0,5.278824803557535e-26,-432.39939425231904,0.0,0.0,0.0,0.0
3.0,2.0,-11.75864155455514,-11.75864155455514,0.0,0.0,7.988544094582823e-27,-444.0960616397199,0.0,0.0,0.0,0.0
3.0,2.2,-11.537839340847029,-11.537839340847029,0.0,0.0,1.8945237844302463e-26,-443.8752594260118,0.0,0.0,0.0,0.0
3.0,2.4,-11.352136761907673,-11.352136761907673,0.0,0.0,4.740299413958662e-26,-443.6895568470724,0.0,0.0,0.0,0.0
3.0,2.6,-10.887396485007343,-10.887396485007343,0.0,0.0,1.2435306888619145e-25,-443.2248165701721,0.0,0.0,0.0,0.0
3.0,2.8,-10.356019683452075,-10.356019683452075,0.0,0.0,3.3989212013419694e-25,-442.6934397686168,0.0,0.0,0.0,0.0
3.0,3.0,-9.486358056074266,-9.486358056074266,0.0,0.0,9.61954241113423e-25,-441.823778141239,0.0,0.0,0.0,0.0
3.0,3.2,-8.458704087732485,-8.458704087732485,0.0,0.0,2.8022010670736557e-24,-440.79612417289724,0.0,0.0,0.0,0.0
3.0,3.4000000000000004,-7.203518276459988,-7.203518276459988,0.0,0.0,8.352469368084593e-24,-439.54093836162474,0.0,0.0,0.0,0.0
3.0,3.6,-5.8846429023490145,-5.8846429023490145,0.0,0.0,2.5332470248586742e-23,-438.22206298751377,0.0,0.0,0.0,0.0
3.0,3.8,-4.615601972088882,-4.615601972088882,0.0,0.0,7.776215397952795e-23,-436.95302205725363,0.0,0.0,0.0,0.0
3.0,4.0,-3.627006243940855,-3.627006243940855,0.0,0.0,2.4039214171622652e-22,-435.9644263291056,0.0,0.0,0.0,0.0
3.0,4.2,-2.6977016281590522,-2.6977016281590522,0.0,0.0,7.448726118981905e-22,-435.0351217133238,0.0,0.0,0.0,0.0
3.0,4.4,-1.9298641292143657,-1.9298641292143657,0.0,0.0,2.303448240623871e-21,-434.2672842143791,0.0,0.0,0.0,0.0
3.0,4.6,-1.182435440461063,-1.182435440461063,0.0,0.0,7.080684422102899e-21,-433.5198555256258,0.0,0.0,0.0,0.0
3.0,4.800000000000001,-0.6716433871160348,-0.6716433871160348,0.0,0.0,2.1557738912089155e-20,-433.0090634722808,0.0,0.0,0.0,0.0
3.0,5.0,-0.30300925303487247,-0.30300925303487247,0.0,0.0,6.479658174132706e-20,-432.6404293381996,0.0,0.0,0.0,0.0
3.0,5.2,-0.05572836748365262,-0.05572836748365262,0.0,0.0,1.9172477237817751e-19,-432.3931484526484,0.0,0.0,0.0,0.0
3.0,5.4,-0.002858992806977767,-0.002858992806977767,0.0,0.0,5.570463954714543e-19,-432.34027907797173,0.0,0.0,0.0,0.0
3.0,5.6,-0.0014075041511318886,-0.0014075041511318886,0.0,0.0,1.5857939998850073e-18,-432.3388275893159,0.0,0.0,0.0,0.0
3.0,5.800000000000001,-0.002771023797492944,-0.002771023797492944,0.0,0.0,4.415209780176335e-18,-432.34019110896224,0.0,0.0,0.0,0.0
3.0,6.0,-0.002771023797492944,-0.002771023797492944,0.0,0.0,1.2004662594843883e-17,-432.34019110896224,0.0,0.0,0.0,0.0
3.0,6.2,-0.002771023797492944,-0.002771023797492944,0.0,0.0,3.183571898968045e-17,-432.34019110896224,0.0,0.0,0.0,0.0
3.0,6.4,-0.0013635196463610555,-0.0013635196463610555,0.0,0.0,8.226889871783541e-17,-432.3387836048111,0.0,0.0,0.0,0.0
3.0,6.6000000000000005,-0.0014075041511318886,-0.0014075041511318886,0.0,0.0,2.0702665070347346e-16,-432.3388275893159,0.0,0.0,0.0,0.0
3.0,6.800000000000001,-0.002771023797492944,-0.002771023797492944,0.0,0.0,5.070799573157889e-16,-432.34019110896224,0.0,0.0,0.0,0.0
3.0,7.0,-0.002771023797492944,-0.002771023797492944,0.0,0.0,1.2086263221203173e-15,-432.34019110896224,0.0,0.0,0.0,0.0
3.0,7.2,-0.002771023797492944,-0.002771023797492944,0.0,0.0,2.803224066633316e-15,-432.34019110896224,0.0,0.0,0.0,0.0
3.0,7.4,-0.0013635196463610555,-0.0013635196463610555,0.0,0.0,6.3276349737608365e-15,-432.3387836048111,0.0,0.0,0.0,0.0
3.0,7.6000000000000005,-0.0014075041511318886,-0.0014075041511318886,0.0,0.0,1.3808776766455144e-14,-432.3388275893159,0.0,0.0,0.0,0.0
3.0,7.800000000000001,-0.002771023797492944,-0.002771023797492944,0.0,0.0,2.7871651576737853e-14,-432.34019110896224,0.0,0.0,0.0,0.0
3.0,8.0,-0.03237259547591975,-0.03237259547591975,0.0,0.0,5.056275900411906e-14,-432.3697926806407,0.0,0.0,0.0,0.0
3.0,8.2,-0.030965091324787863,-0.030965091324787863,0.0,0.0,8.351673281872122e-14,-432.3683851764896,0.0,0.0,0.0,0.0
3.0,8.4,0.0,0.0,0.0,0.0,1.257168780830529e-13,-432.33742008516487,0.0,0.0,0.0,0.0
3.0,8.600000000000001,0.0,0.0,0.0,0.0,1.6567105535511603e-13,-432.3374200851649,0.0,0.0,0.0,0.0
3.0,8.8,-0.031009075829501853,-0.031009075829501853,0.0,0.0,1.7069278609065377e-13,-432.3684291609944,0.0,0.0,0.0,0.0
3.0,9.0,-0.06197416715428972,-0.06197416715428972,0.0,0.0,1.034371365612158e-13,-432.39939425231915,0.0,0.0,0.0,0.0
3.0,9.2,-0.030965091324787863,-0.030965091324787863,0.0,0.0,1.769749939186755e-14,-432.36838517648954,0.0,0.0,0.0,0.0
3.0,9.4,0.0,0.0,0.0,0.0,1.2699388732208169e-17,-432.33742008516475,0.0,0.0,0.0,0.0
3.0,9.600000000000001,0.0,0.0,0.0,0.0,8.827511881466329e-26,-432.33742008516475,0.0,0.0,0.0,0.0
3.0,9.8,-0.031009075829501853,-0.031009075829501853,0.0,0.0,2.5351486651601517e-26,-432.36842916099425,0.0,0.0,0.0,0.0
3.0,10.0,-0.06197416715428972,-0.06197416715428972,0.0,0.0,1.3513744958181944e-30,-432.39939425231904,0.0,0.0,0.0,0.0
