# delta_A r_A E_eV F_stretch_eV_A
-8.000000000000000167e-02 8.774096671348725618e-01 -2.333642458915710449e+01 1.052195329478545549e+00
-7.000000000000000666e-02 8.874096671348723486e-01 -2.333952021598815918e+01 6.090735303149800162e-01
-5.999999999999999778e-02 8.974096671348724685e-01 -2.334034729003906250e+01 2.263807924755457390e-01
-5.000000000000000278e-02 9.074096671348723664e-01 -2.333927655220031738e+01 -1.131392961827474425e-01
-4.000000000000000083e-02 9.174096671348723753e-01 -2.333640432357788086e+01 -4.624101395790652380e-01
-2.999999999999999889e-02 9.274096671348723842e-01 -2.333169317245483398e+01 -8.178033247807349193e-01
-2.000000000000000042e-02 9.374096671348723930e-01 -2.332519507408142090e+01 -1.153115211285648423e+00
-1.000000000000000021e-02 9.474096671348724019e-01 -2.331707286834716797e+01 -1.452481080968835103e+00
0.000000000000000000e+00 9.574096671348724108e-01 -2.330753064155578613e+01 -1.712981386176833265e+00
1.000000000000000021e-02 9.674096671348724197e-01 -2.329677295684815164e+01 -1.937519116228959781e+00
2.000000000000000042e-02 9.774096671348724286e-01 -2.328497600555424896e+01 -2.130426604905297339e+00
2.999999999999999889e-02 9.874096671348724374e-01 -2.327229857444782013e+01 -2.296036383836608685e+00
4.000000000000000083e-02 9.974096671348724463e-01 -2.325887489318895263e+01 -2.438378733474768190e+00
5.000000000000000278e-02 1.007409667134872455e+00 -2.324481892585853871e+01 -2.561103460372945673e+00
5.999999999999999778e-02 1.017409667134872464e+00 -2.323022675514405222e+01 -2.667459157634693767e+00
7.000000000000000666e-02 1.027409667134872473e+00 -2.321517586708381486e+01 -2.760690801419737550e+00
8.000000000000000167e-02 1.037409667134872482e+00 -2.319972705841561833e+01 -2.846000035024314201e+00
