# delta_A r_A E_eV F_stretch_eV_A
-8.000000000000000167e-02 3.429545312656558376e-01 -2.235618680216770215e+01 -2.236715189601738540e+00
-7.000000000000000666e-02 3.529545312656558465e-01 -2.231761806704502149e+01 -9.384667357149639955e+00
-5.999999999999999778e-02 3.629545312656557998e-01 -2.225444858767490430e+01 -8.561519950396471401e+00
-5.000000000000000278e-02 3.729545312656558087e-01 -2.224307578303318067e+01 1.143395203432419471e+01
-4.000000000000000083e-02 3.829545312656558176e-01 -2.235419338442783399e+01 3.207366582678528033e+01
-2.999999999999999889e-02 3.929545312656558265e-01 -2.249881189562778516e+01 2.244088409271703455e+01
-2.000000000000000042e-02 4.029545312656557798e-01 -2.256678121783237501e+01 8.449203714129053466e+00
-1.000000000000000021e-02 4.129545312656557887e-01 -2.259402960040073438e+01 4.092784251227557846e+00
0.000000000000000000e+00 4.229545312656557976e-01 -2.260383742548923536e+01 5.687005154781900329e-02
1.000000000000000021e-02 4.329545312656557510e-01 -2.259010356165866895e+01 -5.356955638377942641e+00
2.000000000000000042e-02 4.429545312656557599e-01 -2.255303424097995801e+01 -9.452481863098160630e+00
2.999999999999999889e-02 4.529545312656557687e-01 -2.249835866190891309e+01 -1.254613919049694459e+01
4.000000000000000083e-02 4.629545312656557221e-01 -2.243008845545749708e+01 -1.508928927590446634e+01
5.000000000000000278e-02 4.729545312656557310e-01 -2.234758656718235059e+01 -1.853832538927213847e+01
5.999999999999999778e-02 4.829545312656557399e-01 -2.225034778811435743e+01 -2.025969179819861665e+01
7.000000000000000666e-02 4.929545312656557488e-01 -2.214894383646945997e+01 -2.132524558002186765e+01
8.000000000000000167e-02 5.029545312656557021e-01 -2.204749935366611524e+01 -2.047813166638047733e+01
